serie_id,genero_id,esPrincipal,relevancia,fechaAsignacion
ser_0280,gen_032,False,0.75,2022-07-23
ser_0280,gen_047,False,0.4,2020-11-25
ser_0281,gen_045,True,0.6,2024-11-17
ser_0282,gen_047,True,0.36,2021-10-25
ser_0282,gen_044,False,0.95,2021-04-30
ser_0283,gen_001,True,0.4,2020-01-23
ser_0284,gen_030,True,0.84,2024-02-28
ser_0285,gen_031,True,0.89,2024-07-06
ser_0286,gen_031,True,0.61,2023-02-27
ser_0286,gen_049,False,0.47,2023-01-05
ser_0286,gen_045,False,0.78,2025-01-11
ser_0287,gen_007,True,0.55,2024-11-18
ser_0287,gen_017,False,0.69,2023-08-22
ser_0288,gen_044,True,0.95,2022-11-22
ser_0288,gen_001,False,0.92,2020-05-24
ser_0288,gen_008,False,0.41,2024-12-19
ser_0289,gen_032,True,0.54,2020-01-14
ser_0290,gen_002,True,0.58,2024-10-24
ser_0291,gen_044,True,0.56,2024-12-16
ser_0291,gen_006,False,0.95,2025-03-15
ser_0291,gen_023,False,0.7,2024-11-09
ser_0292,gen_043,True,0.91,2021-06-08
ser_0292,gen_011,False,0.52,2025-04-17
ser_0292,gen_010,False,0.61,2021-01-09
ser_0293,gen_012,True,0.39,2021-09-13
ser_0294,gen_035,True,0.5,2020-06-20
ser_0294,gen_040,False,0.43,2024-06-29
ser_0294,gen_020,False,0.84,2023-03-22
ser_0295,gen_042,True,0.94,2022-04-03
ser_0295,gen_006,False,0.69,2021-02-11
ser_0296,gen_004,True,0.47,2020-06-11
ser_0297,gen_028,True,0.53,2025-02-11
ser_0297,gen_038,False,0.33,2020-01-28
ser_0298,gen_048,True,0.77,2022-06-10
ser_0298,gen_043,False,0.72,2023-12-21
ser_0299,gen_001,True,0.89,2024-08-10
ser_0300,gen_027,True,0.93,2023-08-25
ser_0301,gen_009,True,0.66,2022-09-19
ser_0302,gen_003,True,0.86,2023-08-20
ser_0302,gen_046,False,0.38,2022-07-17
ser_0303,gen_002,True,0.78,2023-03-29
ser_0304,gen_015,True,0.35,2021-10-05
ser_0304,gen_034,False,0.39,2022-06-21
ser_0304,gen_010,False,0.92,2024-07-07
ser_0305,gen_038,True,0.71,2023-03-03
ser_0305,gen_039,False,0.58,2022-10-31
ser_0305,gen_049,False,0.7,2025-04-07
ser_0306,gen_001,True,0.85,2021-01-18
ser_0307,gen_019,True,0.4,2022-10-26
ser_0307,gen_004,False,0.55,2021-10-18
ser_0307,gen_024,False,0.57,2020-04-16
ser_0308,gen_013,True,0.7,2020-11-02
ser_0308,gen_048,False,0.76,2020-04-19
ser_0308,gen_007,False,0.48,2024-02-03
ser_0309,gen_023,True,0.7,2021-10-29
ser_0309,gen_048,False,0.48,2025-03-31
ser_0309,gen_034,False,0.69,2023-01-27
ser_0310,gen_018,True,0.72,2021-05-10
ser_0310,gen_001,False,0.68,2025-04-10
ser_0311,gen_023,True,0.62,2023-06-28
ser_0311,gen_020,False,0.84,2025-01-26
ser_0312,gen_042,True,0.78,2022-02-02
ser_0312,gen_004,False,0.48,2022-07-25
ser_0313,gen_034,True,0.33,2022-03-28
ser_0313,gen_031,False,0.57,2021-04-05
ser_0314,gen_047,True,0.33,2022-01-30
ser_0315,gen_001,True,0.75,2021-09-24
ser_0315,gen_038,False,0.49,2022-03-12
ser_0316,gen_024,True,0.31,2020-07-18
ser_0317,gen_050,True,0.77,2024-01-26
ser_0318,gen_022,True,0.34,2022-03-19
ser_0319,gen_024,True,0.89,2024-09-29
ser_0319,gen_025,False,0.99,2022-01-07
ser_0319,gen_028,False,0.32,2021-12-15
ser_0320,gen_002,True,0.75,2023-11-26
ser_0320,gen_033,False,0.62,2021-11-06
ser_0320,gen_024,False,0.64,2024-12-30
ser_0321,gen_014,True,0.79,2021-05-24
ser_0321,gen_031,False,0.71,2025-03-12
ser_0321,gen_037,False,0.72,2022-09-25
ser_0322,gen_015,True,0.41,2023-03-07
ser_0322,gen_030,False,0.89,2020-03-26
ser_0323,gen_013,True,0.36,2024-06-07
ser_0323,gen_021,False,0.84,2023-03-06
ser_0323,gen_010,False,0.81,2025-03-23
ser_0324,gen_002,True,0.39,2020-10-09
ser_0324,gen_038,False,0.62,2025-01-30
ser_0325,gen_032,True,0.94,2024-04-24
ser_0325,gen_005,False,0.91,2021-01-18
ser_0326,gen_044,True,0.46,2020-06-14
ser_0326,gen_042,False,0.37,2024-07-23
ser_0327,gen_038,True,0.61,2022-05-03
ser_0327,gen_004,False,0.83,2020-09-30
ser_0327,gen_009,False,0.46,2022-07-10
ser_0328,gen_041,True,0.95,2020-08-11
ser_0329,gen_016,True,0.31,2025-01-29
ser_0330,gen_016,True,0.56,2020-11-28
ser_0330,gen_007,False,0.47,2022-12-29
ser_0330,gen_017,False,0.94,2024-06-16
ser_0331,gen_014,True,0.52,2021-03-20
ser_0332,gen_048,True,0.92,2022-11-20
ser_0333,gen_017,True,0.41,2022-01-16
ser_0333,gen_041,False,0.59,2022-04-06
ser_0334,gen_026,True,0.67,2024-03-11
ser_0334,gen_027,False,0.76,2021-11-14
ser_0334,gen_049,False,0.94,2020-03-24
ser_0335,gen_004,True,0.8,2025-02-01
ser_0336,gen_037,True,0.94,2023-12-03
ser_0336,gen_043,False,0.83,2023-01-20
ser_0336,gen_023,False,0.38,2022-08-18
ser_0337,gen_004,True,0.9,2021-07-06
ser_0337,gen_006,False,0.45,2023-01-18
ser_0338,gen_048,True,0.68,2023-02-20
ser_0338,gen_022,False,0.74,2022-09-11
ser_0338,gen_030,False,0.62,2025-02-08
ser_0339,gen_018,True,0.94,2024-06-24
ser_0339,gen_040,False,0.5,2022-12-22
ser_0339,gen_047,False,0.99,2024-11-19
ser_0340,gen_023,True,0.77,2024-09-22
ser_0341,gen_008,True,0.6,2020-07-08
ser_0341,gen_019,False,0.92,2023-09-09
ser_0341,gen_018,False,0.72,2021-06-01
ser_0342,gen_030,True,0.37,2020-01-08
ser_0343,gen_024,True,0.89,2025-02-08
ser_0343,gen_027,False,0.58,2022-05-26
ser_0344,gen_036,True,0.9,2021-10-04
ser_0344,gen_024,False,0.77,2021-04-26
ser_0344,gen_019,False,0.84,2023-07-22
ser_0345,gen_026,True,0.95,2022-10-13
ser_0345,gen_015,False,0.6,2022-01-08
ser_0345,gen_032,False,0.72,2024-12-26
ser_0346,gen_040,True,0.33,2023-09-19
ser_0346,gen_039,False,0.46,2021-07-30
ser_0347,gen_015,True,0.93,2023-02-23
ser_0348,gen_028,True,0.43,2022-02-19
ser_0349,gen_018,True,0.89,2023-06-11
ser_0349,gen_033,False,0.75,2022-12-14
ser_0350,gen_026,True,0.57,2020-11-24
ser_0350,gen_007,False,0.68,2021-04-23
ser_0350,gen_020,False,0.58,2023-12-29
ser_0351,gen_035,True,0.76,2024-03-19
ser_0351,gen_004,False,0.44,2020-06-26
ser_0352,gen_024,True,0.44,2023-10-19
ser_0352,gen_006,False,0.98,2021-12-08
ser_0352,gen_041,False,0.6,2024-07-27
ser_0353,gen_029,True,0.93,2020-12-01
ser_0354,gen_033,True,0.63,2021-08-31
ser_0354,gen_019,False,0.51,2024-08-27
ser_0355,gen_013,True,0.82,2021-04-09
ser_0355,gen_029,False,0.84,2024-12-25
ser_0355,gen_011,False,0.86,2020-08-13
ser_0356,gen_049,True,0.35,2023-12-02
ser_0356,gen_025,False,0.98,2022-04-14
ser_0357,gen_011,True,0.68,2023-09-26
ser_0357,gen_023,False,0.96,2025-04-24
ser_0357,gen_034,False,0.95,2021-07-13
ser_0358,gen_013,True,0.74,2024-03-18
ser_0358,gen_008,False,0.52,2023-10-27
ser_0358,gen_014,False,0.78,2021-09-15
ser_0359,gen_034,True,0.61,2022-07-04
ser_0360,gen_002,True,0.44,2022-09-03
ser_0360,gen_029,False,0.41,2023-07-11
ser_0361,gen_007,True,0.64,2022-04-14
ser_0361,gen_048,False,0.54,2022-09-20
ser_0362,gen_037,True,0.39,2025-01-13
ser_0362,gen_004,False,0.47,2021-08-15
ser_0362,gen_025,False,0.48,2021-11-04
ser_0363,gen_006,True,0.65,2023-05-08
ser_0364,gen_017,True,0.52,2023-04-13
ser_0364,gen_022,False,0.93,2023-09-18
ser_0365,gen_019,True,0.37,2025-03-03
ser_0366,gen_033,True,0.97,2021-04-30
ser_0367,gen_036,True,0.3,2022-05-22
ser_0367,gen_017,False,0.89,2020-06-27
ser_0368,gen_029,True,0.77,2021-05-30
ser_0368,gen_004,False,0.72,2020-08-28
ser_0368,gen_042,False,0.51,2021-10-28
ser_0369,gen_016,True,0.64,2021-12-16
ser_0370,gen_002,True,0.37,2022-01-06
ser_0371,gen_040,True,0.49,2025-04-10
ser_0371,gen_007,False,0.77,2022-02-16
ser_0372,gen_020,True,0.92,2021-04-11
ser_0372,gen_005,False,0.43,2022-05-21
ser_0372,gen_023,False,0.93,2022-11-26
ser_0373,gen_001,True,0.73,2021-02-16
ser_0373,gen_047,False,0.49,2023-07-12
ser_0374,gen_033,True,0.31,2020-01-12
ser_0374,gen_005,False,0.64,2023-03-21
ser_0375,gen_031,True,0.37,2021-09-04
ser_0375,gen_042,False,0.93,2020-07-27
ser_0376,gen_038,True,0.37,2023-04-07
ser_0376,gen_023,False,0.9,2023-08-27
ser_0377,gen_021,True,0.84,2023-01-16
ser_0377,gen_035,False,0.64,2021-03-11
ser_0378,gen_036,True,0.97,2022-08-14
ser_0378,gen_003,False,0.42,2022-03-18
ser_0379,gen_047,True,0.89,2022-11-25
ser_0379,gen_005,False,0.33,2021-06-10
ser_0380,gen_034,True,0.66,2020-05-20
ser_0381,gen_035,True,0.67,2024-10-22
ser_0381,gen_020,False,0.63,2020-12-13
ser_0382,gen_042,True,0.92,2024-08-12
ser_0383,gen_039,True,0.95,2024-06-01
ser_0383,gen_003,False,0.52,2025-04-03
ser_0383,gen_030,False,0.57,2021-05-28
ser_0384,gen_001,True,0.32,2020-01-15
ser_0384,gen_016,False,0.56,2020-01-06
ser_0385,gen_023,True,0.81,2023-10-12
ser_0385,gen_046,False,0.73,2020-04-07
ser_0386,gen_006,True,0.46,2020-04-18
ser_0386,gen_033,False,0.32,2022-10-06
ser_0386,gen_031,False,0.75,2022-02-12
ser_0387,gen_046,True,1.0,2024-07-12
ser_0388,gen_012,True,0.44,2022-10-13
ser_0388,gen_011,False,0.46,2022-05-23
ser_0389,gen_021,True,0.88,2020-10-26
ser_0389,gen_004,False,0.94,2022-03-01
ser_0389,gen_017,False,0.92,2021-11-10
ser_0390,gen_004,True,0.46,2021-03-07
ser_0390,gen_017,False,0.53,2020-10-15
ser_0390,gen_030,False,0.42,2024-03-31
ser_0391,gen_024,True,0.44,2024-06-13
ser_0391,gen_017,False,0.87,2021-12-05
ser_0391,gen_038,False,0.9,2023-02-27
ser_0392,gen_013,True,0.51,2022-01-26
ser_0392,gen_050,False,0.37,2023-10-18
ser_0393,gen_023,True,0.6,2020-10-24
ser_0393,gen_040,False,0.59,2023-07-21
ser_0393,gen_038,False,0.57,2020-05-06
ser_0394,gen_002,True,0.74,2022-07-27
ser_0394,gen_040,False,0.41,2021-06-06
ser_0394,gen_036,False,0.92,2023-12-05
ser_0395,gen_006,True,0.76,2021-05-11
ser_0395,gen_017,False,0.38,2024-10-11
ser_0396,gen_019,True,0.85,2023-05-30
ser_0396,gen_006,False,0.73,2020-07-01
ser_0397,gen_013,True,0.59,2024-01-08
ser_0397,gen_028,False,0.33,2023-08-05
ser_0397,gen_024,False,0.98,2020-11-16
ser_0398,gen_024,True,0.6,2020-03-27
ser_0398,gen_019,False,0.59,2023-01-10
ser_0398,gen_012,False,0.83,2023-03-23
ser_0399,gen_012,True,0.66,2021-02-21
ser_0399,gen_011,False,0.55,2022-08-05
ser_0399,gen_013,False,0.73,2023-06-15
ser_0400,gen_035,True,0.75,2021-10-15
ser_0401,gen_020,True,0.7,2020-11-14
ser_0401,gen_024,False,0.53,2023-08-05
ser_0401,gen_036,False,0.64,2024-11-11
ser_0402,gen_021,True,0.72,2023-06-29
ser_0402,gen_012,False,0.61,2021-12-28
ser_0403,gen_024,True,0.37,2022-11-20
ser_0403,gen_021,False,0.89,2024-07-17
ser_0404,gen_044,True,0.53,2022-06-11
ser_0404,gen_040,False,0.44,2021-01-20
ser_0404,gen_043,False,0.6,2022-04-15
ser_0405,gen_023,True,0.62,2021-03-06
ser_0405,gen_050,False,0.36,2020-01-07
ser_0406,gen_011,True,0.39,2020-05-26
ser_0407,gen_015,True,0.75,2025-03-25
ser_0408,gen_034,True,0.85,2023-08-05
ser_0408,gen_032,False,0.84,2024-05-27
ser_0408,gen_023,False,0.48,2020-05-30
ser_0409,gen_019,True,0.66,2024-08-15
ser_0409,gen_048,False,0.85,2021-08-13
ser_0410,gen_050,True,0.83,2022-07-18
ser_0410,gen_049,False,0.5,2022-11-03
ser_0410,gen_022,False,0.67,2023-07-11
ser_0411,gen_040,True,0.6,2022-12-01
ser_0412,gen_036,True,0.79,2022-01-11
ser_0413,gen_024,True,0.91,2021-03-16
ser_0414,gen_040,True,0.9,2025-04-05
ser_0415,gen_045,True,0.95,2021-11-26
ser_0415,gen_016,False,0.42,2020-05-11
ser_0416,gen_005,True,0.44,2021-08-09
ser_0416,gen_032,False,0.85,2022-05-10
ser_0417,gen_028,True,0.97,2024-01-22
ser_0418,gen_041,True,0.81,2020-11-06
ser_0418,gen_037,False,0.98,2021-06-07
ser_0418,gen_046,False,0.63,2022-01-03
ser_0419,gen_050,True,0.59,2020-08-03
ser_0419,gen_021,False,0.31,2020-04-05
ser_0420,gen_005,True,0.87,2020-11-28
ser_0420,gen_003,False,0.43,2020-07-29
ser_0420,gen_014,False,0.8,2021-03-05
ser_0421,gen_022,True,0.43,2024-10-27
ser_0421,gen_024,False,0.87,2023-05-06
ser_0421,gen_007,False,0.66,2020-10-06
ser_0422,gen_010,True,0.69,2025-02-09
ser_0423,gen_007,True,0.98,2025-03-30
ser_0423,gen_017,False,0.41,2024-08-03
ser_0424,gen_041,True,0.39,2024-03-03
ser_0425,gen_009,True,0.48,2021-02-19
ser_0425,gen_008,False,0.94,2020-08-05
ser_0425,gen_019,False,0.54,2020-03-15
ser_0426,gen_021,True,0.88,2022-03-15
ser_0426,gen_008,False,0.64,2024-10-31
ser_0427,gen_032,True,0.65,2020-03-07
ser_0427,gen_036,False,0.84,2020-06-09
ser_0428,gen_008,True,0.83,2020-07-24
ser_0428,gen_041,False,0.45,2022-05-15
ser_0428,gen_023,False,0.68,2021-01-16
ser_0429,gen_012,True,0.79,2022-03-16
ser_0430,gen_022,True,0.55,2021-07-04
ser_0431,gen_040,True,0.33,2021-01-28
ser_0431,gen_044,False,0.8,2024-08-11
ser_0432,gen_037,True,0.36,2024-11-29
ser_0432,gen_046,False,0.92,2021-11-29
ser_0432,gen_013,False,0.61,2023-03-08
ser_0433,gen_016,True,0.44,2023-01-27
ser_0433,gen_012,False,0.37,2021-08-23
ser_0434,gen_022,True,0.62,2025-04-07
ser_0434,gen_009,False,0.69,2022-08-19
ser_0435,gen_041,True,0.41,2022-02-19
ser_0435,gen_050,False,0.3,2021-01-08
ser_0436,gen_022,True,0.6,2020-02-14
ser_0437,gen_038,True,0.74,2024-04-05
ser_0437,gen_015,False,0.73,2022-06-06
ser_0437,gen_001,False,0.66,2020-06-09
ser_0438,gen_047,True,0.64,2023-02-22
ser_0438,gen_024,False,0.61,2025-04-05
ser_0438,gen_001,False,0.7,2022-03-13
ser_0439,gen_037,True,0.77,2020-08-09
ser_0439,gen_039,False,1.0,2023-08-16
ser_0439,gen_014,False,0.39,2025-01-06
ser_0440,gen_037,True,0.98,2025-02-09
ser_0440,gen_019,False,0.78,2021-07-12
ser_0440,gen_036,False,0.57,2020-12-20
ser_0441,gen_043,True,0.36,2023-11-26
ser_0442,gen_001,True,0.5,2022-01-11
ser_0442,gen_003,False,0.54,2022-10-09
ser_0442,gen_010,False,0.89,2021-10-31
ser_0443,gen_049,True,0.93,2025-03-01
ser_0443,gen_026,False,0.62,2021-11-13
ser_0443,gen_014,False,0.44,2020-12-05
ser_0444,gen_003,True,0.65,2024-07-26
ser_0444,gen_009,False,0.72,2022-04-02
ser_0445,gen_028,True,0.6,2024-12-22
ser_0445,gen_033,False,0.95,2022-01-25
ser_0446,gen_048,True,0.35,2022-02-27
ser_0446,gen_018,False,0.41,2020-05-17
ser_0446,gen_014,False,0.34,2023-10-06
ser_0447,gen_026,True,0.36,2023-12-06
ser_0447,gen_023,False,0.73,2024-09-21
ser_0447,gen_049,False,0.62,2024-05-30
ser_0448,gen_026,True,0.78,2021-08-17
ser_0448,gen_047,False,0.82,2020-06-09
ser_0448,gen_024,False,0.31,2021-12-25
ser_0449,gen_032,True,0.76,2025-03-24
ser_0449,gen_005,False,0.44,2020-04-22
ser_0450,gen_050,True,0.53,2022-04-28
ser_0450,gen_010,False,0.33,2025-02-28
ser_0450,gen_030,False,0.74,2023-03-30
ser_0451,gen_036,True,0.73,2023-05-29
ser_0451,gen_025,False,0.43,2021-11-10
ser_0452,gen_020,True,0.93,2021-01-20
ser_0452,gen_014,False,0.37,2023-03-07
ser_0452,gen_017,False,0.49,2021-11-13
ser_0453,gen_048,True,0.37,2021-12-08
ser_0454,gen_036,True,0.6,2023-08-09
ser_0454,gen_028,False,0.98,2020-01-11
ser_0454,gen_003,False,0.83,2025-01-07
ser_0455,gen_007,True,0.78,2020-04-07
ser_0455,gen_036,False,0.76,2024-11-22
ser_0455,gen_003,False,0.91,2024-02-01
ser_0456,gen_040,True,0.52,2024-06-22
ser_0456,gen_038,False,0.97,2024-03-06
ser_0456,gen_008,False,0.37,2020-01-05
ser_0457,gen_004,True,0.54,2023-09-24
ser_0457,gen_036,False,0.36,2021-05-10
ser_0458,gen_018,True,0.49,2020-11-26
ser_0458,gen_031,False,0.98,2023-11-10
ser_0458,gen_041,False,0.58,2021-03-24
ser_0459,gen_017,True,0.92,2020-12-17
ser_0459,gen_005,False,0.86,2021-09-12
ser_0460,gen_009,True,0.78,2023-11-12
ser_0460,gen_021,False,0.45,2023-03-23
ser_0461,gen_012,True,0.45,2025-03-15
ser_0461,gen_019,False,0.81,2020-01-27
ser_0461,gen_022,False,0.89,2020-09-16
ser_0462,gen_002,True,0.97,2022-07-17
ser_0462,gen_035,False,0.5,2023-07-12
ser_0463,gen_009,True,0.77,2025-03-17
ser_0463,gen_024,False,0.7,2023-12-08
ser_0464,gen_026,True,0.54,2023-07-05
ser_0464,gen_034,False,0.43,2024-06-13
ser_0464,gen_042,False,0.87,2022-06-04
ser_0465,gen_012,True,0.37,2023-08-19
ser_0465,gen_002,False,0.68,2020-12-04
ser_0465,gen_037,False,0.41,2024-05-23
ser_0466,gen_025,True,0.96,2024-12-14
ser_0466,gen_008,False,0.41,2024-04-19
ser_0467,gen_003,True,0.3,2020-01-17
ser_0467,gen_039,False,0.73,2024-09-20
ser_0467,gen_032,False,0.63,2023-12-16
ser_0468,gen_039,True,0.6,2021-05-20
ser_0469,gen_007,True,0.52,2020-06-07
ser_0469,gen_044,False,0.35,2021-11-30
ser_0470,gen_014,True,0.61,2020-10-04
ser_0470,gen_016,False,0.77,2021-12-18
ser_0470,gen_008,False,0.93,2021-05-04
ser_0471,gen_039,True,0.3,2022-03-08
ser_0471,gen_031,False,0.34,2025-01-13
ser_0472,gen_016,True,0.64,2021-12-08
ser_0472,gen_030,False,0.69,2021-01-03
ser_0472,gen_049,False,0.84,2021-02-10
ser_0473,gen_006,True,0.4,2023-11-03
ser_0473,gen_032,False,0.38,2021-04-16
ser_0474,gen_015,True,0.32,2021-02-12
ser_0475,gen_022,True,0.97,2023-03-24
ser_0476,gen_018,True,0.83,2025-02-19
ser_0476,gen_029,False,0.93,2021-01-25
ser_0477,gen_005,True,0.95,2021-12-31
ser_0478,gen_039,True,0.59,2021-04-09
ser_0479,gen_019,True,0.85,2021-09-08
ser_0479,gen_035,False,0.41,2022-04-24
ser_0479,gen_049,False,0.76,2021-02-08
ser_0480,gen_024,True,0.51,2021-03-10
ser_0481,gen_038,True,0.92,2023-06-13
ser_0482,gen_014,True,0.75,2023-08-30
ser_0483,gen_045,True,0.38,2020-06-04
ser_0483,gen_037,False,0.55,2022-02-19
ser_0484,gen_022,True,0.57,2022-10-13
ser_0484,gen_013,False,0.36,2022-04-01
ser_0484,gen_046,False,0.51,2024-12-10
ser_0485,gen_013,True,0.82,2021-09-09
ser_0485,gen_022,False,0.53,2021-01-11
ser_0485,gen_006,False,0.66,2023-08-01
ser_0486,gen_014,True,0.4,2021-10-27
ser_0487,gen_014,True,0.76,2024-01-25
ser_0487,gen_020,False,0.43,2024-01-07
ser_0487,gen_033,False,0.72,2024-04-10
ser_0488,gen_037,True,0.48,2024-10-04
ser_0488,gen_014,False,0.58,2022-06-16
ser_0488,gen_046,False,0.62,2023-01-30
ser_0489,gen_042,True,0.45,2020-12-27
ser_0490,gen_043,True,0.73,2020-01-01
ser_0491,gen_025,True,0.97,2021-08-13
ser_0491,gen_019,False,0.36,2021-02-05
ser_0491,gen_001,False,0.95,2025-04-19
ser_0492,gen_042,True,0.5,2020-11-14
ser_0492,gen_005,False,0.52,2022-07-31
ser_0492,gen_021,False,0.65,2020-01-18
ser_0493,gen_022,True,0.37,2021-02-07
ser_0493,gen_001,False,0.4,2023-07-23
ser_0494,gen_013,True,0.76,2023-03-15
ser_0495,gen_017,True,0.37,2020-02-03
ser_0496,gen_023,True,0.96,2023-07-11
ser_0496,gen_009,False,0.58,2024-08-08
ser_0496,gen_025,False,0.95,2025-03-28
ser_0497,gen_011,True,0.95,2024-02-04
ser_0497,gen_030,False,0.35,2025-02-09
ser_0498,gen_017,True,0.52,2021-08-06
ser_0498,gen_044,False,0.44,2022-09-23
ser_0499,gen_033,True,0.96,2022-09-12
ser_0499,gen_042,False,0.73,2022-06-06
ser_0500,gen_043,True,0.57,2023-07-13
ser_0500,gen_020,False,0.9,2021-01-15
ser_0501,gen_039,True,0.59,2021-02-02
ser_0501,gen_033,False,0.3,2024-06-01
ser_0502,gen_045,True,0.46,2021-03-27
ser_0503,gen_032,True,0.73,2023-02-22
ser_0504,gen_047,True,0.87,2024-08-26
ser_0504,gen_036,False,0.62,2020-12-16
ser_0504,gen_009,False,0.75,2022-05-04
ser_0505,gen_031,True,0.7,2020-05-24
ser_0505,gen_008,False,0.51,2023-05-19
ser_0505,gen_039,False,0.5,2020-07-11
ser_0506,gen_023,True,0.81,2021-12-27
ser_0506,gen_008,False,0.6,2020-09-09
ser_0506,gen_020,False,0.98,2024-02-22
ser_0507,gen_014,True,0.68,2023-04-09
ser_0508,gen_045,True,0.58,2024-08-04
ser_0508,gen_010,False,0.59,2024-12-08
ser_0509,gen_011,True,0.98,2022-07-27
ser_0510,gen_021,True,0.35,2024-05-13
ser_0510,gen_046,False,0.36,2020-01-23
ser_0510,gen_026,False,0.7,2022-02-17
ser_0511,gen_005,True,0.95,2023-06-13
ser_0511,gen_044,False,0.42,2024-12-07
ser_0512,gen_011,True,0.81,2025-04-28
ser_0513,gen_034,True,0.33,2023-01-25
ser_0513,gen_039,False,0.65,2024-06-19
ser_0514,gen_028,True,0.7,2021-01-26
ser_0515,gen_046,True,0.91,2021-03-31
ser_0516,gen_048,True,0.82,2024-08-02
ser_0516,gen_031,False,0.81,2024-04-08
ser_0517,gen_005,True,0.33,2022-08-18
ser_0517,gen_006,False,0.45,2024-08-29
ser_0517,gen_012,False,0.89,2020-10-11
ser_0518,gen_034,True,0.74,2022-01-12
ser_0519,gen_037,True,0.91,2020-07-18
ser_0519,gen_022,False,0.79,2020-10-12
ser_0519,gen_045,False,0.71,2020-11-11
ser_0520,gen_030,True,0.41,2021-02-07
ser_0521,gen_014,True,0.47,2024-02-16
ser_0522,gen_010,True,0.68,2023-10-15
ser_0522,gen_015,False,0.55,2020-08-04
ser_0522,gen_037,False,0.79,2021-05-08
ser_0523,gen_049,True,0.65,2024-02-27
ser_0523,gen_040,False,0.63,2024-06-16
ser_0523,gen_038,False,0.47,2024-08-13
ser_0524,gen_030,True,0.61,2022-08-16
ser_0524,gen_039,False,0.57,2022-06-15
ser_0524,gen_011,False,0.96,2024-08-09
ser_0525,gen_016,True,0.57,2023-07-24
ser_0526,gen_046,True,0.39,2024-04-26
ser_0526,gen_019,False,0.57,2024-11-21
ser_0526,gen_012,False,0.83,2024-09-08
ser_0527,gen_022,True,0.51,2023-11-06
ser_0527,gen_007,False,0.48,2022-11-08
ser_0528,gen_022,True,0.49,2020-02-18
ser_0528,gen_030,False,0.93,2020-11-13
ser_0529,gen_025,True,0.67,2021-09-25
ser_0530,gen_044,True,0.51,2023-03-05
ser_0530,gen_036,False,0.73,2020-09-09
ser_0530,gen_041,False,0.71,2023-12-10
ser_0531,gen_010,True,0.42,2023-04-23
ser_0531,gen_004,False,0.66,2020-05-08
ser_0532,gen_001,True,0.83,2022-11-26
ser_0533,gen_016,True,0.45,2020-09-02
ser_0533,gen_042,False,1.0,2025-01-13
ser_0534,gen_038,True,0.79,2020-08-25
ser_0535,gen_045,True,0.97,2022-06-16
ser_0536,gen_027,True,0.31,2021-11-22
ser_0536,gen_016,False,1.0,2022-07-19
ser_0536,gen_013,False,0.83,2021-07-26
ser_0537,gen_022,True,0.5,2024-09-30
ser_0537,gen_004,False,0.91,2022-06-22
ser_0537,gen_019,False,0.37,2024-09-17
ser_0538,gen_011,True,0.92,2020-01-13
ser_0538,gen_037,False,0.4,2022-12-01
ser_0538,gen_036,False,0.5,2023-08-23
ser_0539,gen_049,True,0.86,2022-04-18
ser_0539,gen_008,False,0.36,2022-02-12
ser_0540,gen_014,True,0.87,2021-07-13
ser_0540,gen_044,False,0.88,2022-11-30
ser_0540,gen_027,False,0.82,2024-04-19
ser_0541,gen_008,True,0.76,2021-04-21
ser_0541,gen_042,False,0.39,2022-11-02
ser_0542,gen_013,True,0.64,2025-01-17
ser_0543,gen_021,True,0.77,2020-06-05
ser_0543,gen_031,False,0.33,2022-09-01
ser_0543,gen_046,False,0.59,2020-11-21
ser_0544,gen_027,True,0.9,2021-11-16
ser_0545,gen_018,True,0.53,2022-01-07
ser_0545,gen_008,False,0.95,2024-06-18
ser_0545,gen_046,False,0.67,2022-12-14
ser_0546,gen_006,True,0.46,2022-10-06
ser_0546,gen_028,False,0.66,2024-06-24
ser_0547,gen_027,True,0.5,2024-05-08
ser_0548,gen_046,True,0.59,2022-10-21
ser_0548,gen_028,False,0.49,2022-09-07
ser_0549,gen_013,True,0.42,2025-02-08
ser_0550,gen_004,True,0.34,2020-12-30
ser_0550,gen_007,False,0.88,2023-08-21
ser_0550,gen_050,False,0.37,2021-11-24
ser_0551,gen_050,True,0.78,2024-09-14
ser_0551,gen_044,False,0.37,2022-01-22
ser_0551,gen_022,False,0.67,2025-02-18
ser_0552,gen_004,True,0.37,2022-02-25
