serie1_id,serie2_id,puntuacionSimilitud,algoritmo,fechaCalculada
ser_0293,ser_2159,0.83,jaccard,2024-05-06
ser_0294,ser_2482,0.66,cosine,2024-05-31
ser_0295,ser_2204,0.83,jaccard,2025-01-13
ser_0295,ser_0552,0.64,collaborative,2024-11-10
ser_0295,ser_0658,0.93,jaccard,2024-03-09
ser_0296,ser_1191,0.43,cosine,2024-01-22
ser_0297,ser_0791,0.43,cosine,2025-01-03
ser_0297,ser_0261,0.86,jaccard,2024-10-31
ser_0297,ser_1068,0.5,jaccard,2024-07-26
ser_0298,ser_0270,0.94,cosine,2024-06-05
ser_0298,ser_2997,0.77,collaborative,2025-02-14
ser_0298,ser_2020,0.75,collaborative,2024-07-26
ser_0299,ser_2627,0.61,collaborative,2025-01-07
ser_0299,ser_2146,0.77,manual,2024-09-08
ser_0300,ser_2661,0.91,collaborative,2024-08-31
ser_0301,ser_1109,0.91,manual,2024-09-24
ser_0302,ser_0279,0.42,manual,2024-03-23
ser_0302,ser_1290,0.8,manual,2025-04-27
ser_0302,ser_1881,0.57,cosine,2024-10-28
ser_0303,ser_1964,0.91,manual,2024-10-09
ser_0304,ser_2523,0.67,jaccard,2024-10-17
ser_0304,ser_2412,0.89,jaccard,2024-12-04
ser_0304,ser_1557,0.74,jaccard,2024-02-22
ser_0305,ser_1651,0.44,jaccard,2024-05-06
ser_0305,ser_0459,0.64,jaccard,2024-09-04
ser_0305,ser_1671,0.52,manual,2024-09-08
ser_0306,ser_0355,0.53,jaccard,2024-01-31
ser_0307,ser_2632,0.95,collaborative,2024-01-02
ser_0308,ser_0980,0.5,collaborative,2024-11-21
ser_0308,ser_0243,0.91,manual,2024-06-14
ser_0308,ser_0878,0.61,collaborative,2024-01-23
ser_0309,ser_1221,0.8,cosine,2024-09-29
ser_0309,ser_1437,0.64,collaborative,2024-01-25
ser_0309,ser_2082,0.94,cosine,2025-02-03
ser_0310,ser_2299,0.82,cosine,2024-06-03
ser_0310,ser_0229,0.47,jaccard,2025-03-25
ser_0311,ser_2222,0.9,cosine,2024-04-07
ser_0311,ser_0455,0.74,manual,2024-07-21
ser_0311,ser_0084,0.66,jaccard,2025-03-07
ser_0312,ser_0622,0.64,cosine,2024-04-16
ser_0313,ser_0007,0.5,collaborative,2024-01-27
ser_0314,ser_1492,0.92,manual,2024-10-19
ser_0315,ser_1074,0.84,manual,2024-12-14
ser_0315,ser_0170,0.88,cosine,2025-01-29
ser_0315,ser_1336,0.87,cosine,2024-09-30
ser_0316,ser_2492,0.42,cosine,2024-07-18
ser_0317,ser_1687,0.63,manual,2024-10-24
ser_0318,ser_0599,0.56,jaccard,2024-07-13
ser_0319,ser_2984,0.63,cosine,2024-03-03
ser_0319,ser_2283,0.68,manual,2024-12-06
ser_0319,ser_2753,0.54,collaborative,2024-12-28
ser_0320,ser_1633,0.85,jaccard,2024-10-09
ser_0321,ser_2347,0.79,manual,2024-01-10
ser_0321,ser_2836,0.94,cosine,2024-09-04
ser_0321,ser_0529,0.74,jaccard,2024-10-12
ser_0322,ser_2381,0.59,cosine,2024-06-18
ser_0323,ser_1400,0.76,cosine,2024-10-25
ser_0323,ser_2082,0.59,collaborative,2024-01-27
ser_0324,ser_1325,0.6,manual,2024-06-01
ser_0325,ser_1521,0.55,collaborative,2024-10-06
ser_0326,ser_2942,0.71,manual,2024-09-06
ser_0326,ser_2293,0.65,cosine,2024-11-19
ser_0327,ser_0258,0.94,manual,2025-02-18
ser_0328,ser_1512,0.82,cosine,2024-11-02
ser_0328,ser_1653,0.85,cosine,2024-10-21
ser_0328,ser_0051,0.71,jaccard,2024-05-17
ser_0329,ser_1559,0.56,cosine,2024-12-25
ser_0330,ser_1665,0.78,collaborative,2024-01-15
ser_0331,ser_0903,0.51,jaccard,2025-01-27
ser_0331,ser_1691,0.63,jaccard,2025-04-09
ser_0331,ser_2381,0.62,manual,2025-02-10
ser_0332,ser_0488,0.52,cosine,2025-02-20
ser_0332,ser_0556,0.77,jaccard,2024-09-06
ser_0332,ser_0857,0.86,collaborative,2024-05-06
ser_0333,ser_0637,0.49,jaccard,2024-07-18
ser_0333,ser_2371,0.73,collaborative,2025-03-22
ser_0333,ser_0179,0.6,cosine,2024-02-12
ser_0334,ser_2145,0.47,collaborative,2024-01-19
ser_0335,ser_0052,0.62,cosine,2024-08-04
ser_0335,ser_1746,0.8,jaccard,2024-01-18
ser_0336,ser_0683,0.45,cosine,2024-10-15
ser_0337,ser_2661,0.83,cosine,2024-08-28
ser_0337,ser_0482,0.51,cosine,2024-06-16
ser_0338,ser_1238,0.73,manual,2024-09-13
ser_0339,ser_0143,0.52,manual,2024-10-29
ser_0339,ser_2250,0.75,manual,2024-12-31
ser_0339,ser_2287,0.55,collaborative,2024-12-18
ser_0340,ser_2553,0.85,manual,2024-04-07
ser_0341,ser_0088,0.77,manual,2024-12-29
ser_0342,ser_1442,0.7,collaborative,2024-06-03
ser_0343,ser_2494,0.79,cosine,2025-04-22
ser_0344,ser_1713,0.76,manual,2024-03-14
ser_0344,ser_0655,0.83,cosine,2024-04-11
ser_0344,ser_2428,0.47,manual,2024-04-30
ser_0345,ser_2163,0.81,jaccard,2024-01-31
ser_0345,ser_2711,0.91,jaccard,2025-04-08
ser_0345,ser_0509,0.46,collaborative,2024-04-13
ser_0346,ser_0954,0.85,jaccard,2025-02-26
ser_0346,ser_1499,0.56,jaccard,2025-01-25
ser_0346,ser_2085,0.57,manual,2024-06-15
ser_0347,ser_1990,0.72,manual,2024-07-11
ser_0348,ser_0403,0.61,cosine,2024-02-23
ser_0348,ser_1268,0.56,collaborative,2024-04-14
ser_0349,ser_0240,0.62,manual,2025-04-22
ser_0350,ser_0629,0.83,collaborative,2024-06-01
ser_0351,ser_2603,0.51,jaccard,2024-06-12
ser_0352,ser_0291,0.74,collaborative,2024-02-18
ser_0352,ser_1244,0.68,jaccard,2024-08-08
ser_0352,ser_1051,0.75,cosine,2024-10-11
ser_0353,ser_0561,0.77,collaborative,2024-01-06
ser_0354,ser_2302,0.5,manual,2024-05-10
ser_0354,ser_0302,0.63,collaborative,2024-05-25
ser_0354,ser_1736,0.5,collaborative,2024-11-23
ser_0355,ser_0240,0.82,jaccard,2024-07-26
ser_0356,ser_2563,0.42,cosine,2024-01-05
ser_0356,ser_0681,0.53,collaborative,2024-10-19
ser_0356,ser_2928,0.67,jaccard,2024-07-16
ser_0357,ser_1718,0.68,cosine,2024-05-12
ser_0358,ser_2617,0.51,collaborative,2024-03-04
ser_0359,ser_0777,0.94,manual,2025-04-07
ser_0359,ser_2968,0.44,collaborative,2024-02-27
ser_0359,ser_1911,0.75,collaborative,2024-07-02
ser_0360,ser_0469,0.78,cosine,2024-06-08
ser_0361,ser_1700,0.45,manual,2024-07-17
ser_0362,ser_1751,0.71,collaborative,2024-06-24
ser_0363,ser_1011,0.74,jaccard,2025-03-04
ser_0364,ser_2424,0.43,jaccard,2024-06-07
ser_0364,ser_2190,0.55,cosine,2025-03-05
ser_0365,ser_0907,0.84,jaccard,2024-06-03
ser_0366,ser_1768,0.82,collaborative,2024-12-19
ser_0367,ser_1542,0.84,collaborative,2025-03-11
ser_0368,ser_1414,0.6,cosine,2025-01-09
ser_0369,ser_0009,0.82,cosine,2024-03-24
ser_0370,ser_2950,0.51,manual,2025-02-25
ser_0371,ser_1603,0.4,jaccard,2025-03-30
ser_0372,ser_1256,0.6,cosine,2024-03-02
ser_0372,ser_2240,0.81,jaccard,2024-04-24
ser_0373,ser_2159,0.84,jaccard,2024-09-05
ser_0373,ser_0930,0.49,jaccard,2025-04-18
ser_0373,ser_0531,0.69,jaccard,2024-03-15
ser_0374,ser_0004,0.68,manual,2025-02-03
ser_0375,ser_1593,0.69,manual,2024-10-07
ser_0375,ser_2656,0.95,jaccard,2025-04-30
ser_0376,ser_2135,0.45,jaccard,2025-03-04
ser_0376,ser_2524,0.77,jaccard,2024-09-05
ser_0376,ser_2574,0.93,collaborative,2024-02-15
ser_0377,ser_2718,0.84,collaborative,2024-05-04
ser_0377,ser_0098,0.78,collaborative,2024-06-20
ser_0378,ser_2155,0.87,collaborative,2024-05-09
ser_0378,ser_2798,0.67,jaccard,2024-06-16
ser_0379,ser_2215,0.7,cosine,2024-03-04
ser_0380,ser_0497,0.91,cosine,2024-09-06
ser_0380,ser_2812,0.45,collaborative,2024-11-10
ser_0380,ser_1410,0.65,cosine,2024-02-17
ser_0381,ser_2274,0.51,manual,2024-09-09
ser_0381,ser_1776,0.4,manual,2024-12-16
ser_0381,ser_2218,0.91,manual,2024-01-10
ser_0382,ser_1142,0.61,manual,2025-03-11
ser_0382,ser_1621,0.56,manual,2024-03-14
ser_0382,ser_2290,0.91,cosine,2025-02-25
ser_0383,ser_1223,0.89,cosine,2024-06-12
ser_0384,ser_2175,0.44,jaccard,2025-01-14
ser_0384,ser_2055,0.47,manual,2024-10-17
ser_0385,ser_1786,0.69,collaborative,2024-01-12
ser_0386,ser_0488,0.93,jaccard,2024-02-13
ser_0387,ser_0554,0.58,jaccard,2025-02-06
ser_0388,ser_0092,0.67,cosine,2024-03-11
ser_0388,ser_2632,0.85,jaccard,2024-11-12
ser_0388,ser_2001,0.62,cosine,2024-05-08
ser_0389,ser_0048,0.6,collaborative,2024-12-12
ser_0389,ser_1000,0.65,cosine,2024-09-17
ser_0389,ser_2353,0.45,manual,2024-04-11
ser_0390,ser_1248,0.85,jaccard,2024-09-20
ser_0391,ser_1790,0.52,cosine,2025-02-23
ser_0391,ser_2041,0.72,collaborative,2024-05-18
ser_0391,ser_1766,0.94,collaborative,2024-07-03
ser_0392,ser_0401,0.63,collaborative,2024-04-01
ser_0393,ser_1819,0.71,manual,2024-03-20
ser_0394,ser_2084,0.61,manual,2024-12-10
ser_0395,ser_1716,0.72,collaborative,2024-04-28
ser_0395,ser_2481,0.48,manual,2024-02-10
ser_0395,ser_0358,0.86,collaborative,2025-02-02
ser_0396,ser_1307,0.79,collaborative,2024-11-06
ser_0396,ser_0732,0.64,manual,2024-01-24
ser_0396,ser_2849,0.52,collaborative,2024-06-22
ser_0397,ser_2714,0.62,manual,2024-12-14
ser_0397,ser_2085,0.83,manual,2024-09-13
ser_0398,ser_2196,0.78,jaccard,2024-03-24
ser_0399,ser_2680,0.83,jaccard,2024-01-21
ser_0399,ser_2984,0.63,manual,2024-01-13
ser_0400,ser_2238,0.45,jaccard,2024-05-02
ser_0401,ser_2885,0.86,manual,2024-10-06
ser_0402,ser_2282,0.46,cosine,2025-04-08
ser_0402,ser_0466,0.58,jaccard,2024-10-24
ser_0402,ser_0465,0.83,manual,2024-02-13
ser_0403,ser_2878,0.74,collaborative,2024-02-18
ser_0403,ser_2474,0.89,cosine,2024-12-28
ser_0404,ser_0726,0.46,jaccard,2024-08-15
ser_0405,ser_1516,0.92,jaccard,2024-08-19
ser_0405,ser_1887,0.79,cosine,2024-11-27
ser_0405,ser_2937,0.56,manual,2025-01-03
ser_0406,ser_2435,0.49,jaccard,2024-11-29
ser_0406,ser_0213,0.4,collaborative,2024-05-03
ser_0406,ser_2670,0.9,manual,2025-02-02
ser_0407,ser_2589,0.51,jaccard,2024-12-05
ser_0407,ser_2685,0.82,jaccard,2024-10-08
ser_0408,ser_2759,0.83,cosine,2024-05-24
ser_0408,ser_2426,0.44,manual,2024-10-18
ser_0409,ser_2404,0.95,collaborative,2024-04-01
ser_0410,ser_1723,0.94,collaborative,2024-12-24
ser_0411,ser_0419,0.47,cosine,2024-09-26
ser_0411,ser_1716,0.46,jaccard,2025-01-20
ser_0411,ser_1488,0.57,jaccard,2024-08-10
ser_0412,ser_1939,0.81,manual,2024-06-05
ser_0412,ser_1129,0.51,manual,2024-03-27
ser_0412,ser_2116,0.79,cosine,2024-07-26
ser_0413,ser_2133,0.44,collaborative,2024-10-02
ser_0414,ser_1376,0.69,manual,2025-02-27
ser_0414,ser_1120,0.71,collaborative,2024-09-08
ser_0415,ser_1056,0.85,jaccard,2024-01-01
ser_0416,ser_0157,0.49,jaccard,2024-04-23
ser_0416,ser_0854,0.74,cosine,2024-01-28
ser_0417,ser_1527,0.92,jaccard,2025-04-01
ser_0417,ser_0663,0.43,manual,2025-04-19
ser_0417,ser_0442,0.8,jaccard,2025-01-17
ser_0418,ser_0589,0.84,manual,2024-12-08
ser_0418,ser_2796,0.93,jaccard,2025-04-16
ser_0419,ser_1623,0.75,cosine,2024-11-03
ser_0419,ser_1732,0.49,jaccard,2024-10-27
ser_0420,ser_2424,0.41,manual,2025-03-17
ser_0420,ser_2778,0.86,jaccard,2024-07-29
ser_0421,ser_2445,0.54,collaborative,2025-02-23
ser_0422,ser_2520,0.62,jaccard,2024-09-14
ser_0422,ser_2686,0.88,collaborative,2025-04-06
ser_0423,ser_1525,0.73,collaborative,2025-03-03
ser_0423,ser_2706,0.41,cosine,2024-05-10
ser_0423,ser_0535,0.46,jaccard,2024-06-19
ser_0424,ser_0562,0.5,jaccard,2024-12-26
ser_0425,ser_2420,0.65,cosine,2024-07-22
ser_0426,ser_1151,0.75,collaborative,2024-01-27
ser_0426,ser_1782,0.56,cosine,2024-02-05
ser_0426,ser_1350,0.75,collaborative,2024-05-24
ser_0427,ser_0484,0.45,collaborative,2024-01-09
ser_0428,ser_0238,0.47,cosine,2024-10-10
ser_0428,ser_1854,0.5,jaccard,2024-03-01
ser_0428,ser_2045,0.57,manual,2024-12-22
ser_0429,ser_2277,0.5,collaborative,2024-08-18
ser_0429,ser_2276,0.43,manual,2025-01-27
ser_0430,ser_1343,0.73,manual,2024-06-20
ser_0431,ser_0935,0.9,manual,2024-03-29
ser_0431,ser_0450,0.75,collaborative,2024-11-04
ser_0432,ser_0609,0.79,collaborative,2024-12-23
ser_0433,ser_0023,0.81,jaccard,2025-01-23
ser_0433,ser_0015,0.5,cosine,2024-08-21
ser_0434,ser_2069,0.89,jaccard,2025-04-20
ser_0434,ser_1139,0.45,jaccard,2025-04-27
ser_0435,ser_1604,0.91,jaccard,2024-06-09
ser_0435,ser_1111,0.57,cosine,2024-11-09
ser_0435,ser_1052,0.57,cosine,2024-11-17
ser_0436,ser_0755,0.53,cosine,2025-04-27
ser_0437,ser_0364,0.48,cosine,2024-07-08
ser_0437,ser_0231,0.44,jaccard,2024-09-20
ser_0438,ser_0834,0.61,manual,2025-02-26
ser_0439,ser_2071,0.89,cosine,2024-08-27
ser_0439,ser_1939,0.82,manual,2024-12-10
ser_0439,ser_1055,0.63,cosine,2024-08-25
ser_0440,ser_1817,0.86,jaccard,2024-07-11
ser_0441,ser_2527,0.69,jaccard,2024-04-07
ser_0441,ser_2678,0.85,cosine,2024-06-12
ser_0442,ser_2656,0.48,jaccard,2024-08-09
ser_0443,ser_2508,0.43,cosine,2024-09-11
ser_0444,ser_0372,0.64,cosine,2024-06-04
ser_0444,ser_2900,0.95,manual,2025-03-01
ser_0445,ser_0599,0.41,jaccard,2025-03-02
ser_0446,ser_1507,0.46,jaccard,2024-10-30
ser_0447,ser_2919,0.59,cosine,2024-06-11
ser_0447,ser_0759,0.72,cosine,2024-11-11
ser_0448,ser_1746,0.64,jaccard,2025-04-08
ser_0449,ser_1372,0.62,cosine,2025-04-28
ser_0449,ser_1654,0.48,jaccard,2024-07-15
ser_0449,ser_2432,0.61,collaborative,2024-10-16
ser_0450,ser_2441,0.5,jaccard,2024-05-15
ser_0450,ser_0857,0.67,cosine,2024-06-18
ser_0451,ser_0107,0.76,collaborative,2024-05-09
ser_0451,ser_1399,0.59,collaborative,2024-10-03
ser_0452,ser_0152,0.68,manual,2024-11-26
ser_0453,ser_0981,0.64,cosine,2025-03-11
ser_0453,ser_2648,0.44,jaccard,2024-05-12
ser_0454,ser_0980,0.67,manual,2024-05-07
ser_0454,ser_1269,0.94,cosine,2024-06-14
ser_0455,ser_2752,0.93,manual,2024-03-12
ser_0456,ser_2031,0.94,manual,2025-03-19
ser_0456,ser_1858,0.44,jaccard,2025-04-13
ser_0457,ser_2519,0.84,jaccard,2024-01-12
ser_0458,ser_1286,0.54,jaccard,2025-02-28
ser_0459,ser_0493,0.89,collaborative,2025-01-07
ser_0459,ser_0728,0.55,jaccard,2024-05-15
ser_0459,ser_1315,0.47,cosine,2024-08-12
ser_0460,ser_0252,0.48,manual,2024-01-15
ser_0461,ser_0718,0.75,collaborative,2024-09-27
ser_0462,ser_0327,0.56,jaccard,2024-12-19
ser_0462,ser_2620,0.62,manual,2024-10-29
ser_0463,ser_2121,0.51,collaborative,2024-12-05
ser_0463,ser_2235,0.58,cosine,2025-01-30
ser_0463,ser_2649,0.62,jaccard,2024-07-31
ser_0464,ser_2551,0.56,jaccard,2024-02-24
ser_0465,ser_1912,0.69,collaborative,2024-09-02
ser_0466,ser_2459,0.82,jaccard,2024-09-24
ser_0467,ser_2632,0.81,cosine,2024-02-18
ser_0468,ser_1483,0.84,collaborative,2024-04-07
ser_0469,ser_0943,0.59,manual,2024-03-11
ser_0470,ser_0389,0.9,manual,2024-11-13
ser_0471,ser_1188,0.65,manual,2025-01-07
ser_0471,ser_0345,0.74,cosine,2024-05-18
ser_0472,ser_1571,0.41,manual,2024-06-07
ser_0472,ser_0417,0.76,collaborative,2024-09-03
ser_0473,ser_0809,0.88,manual,2024-01-05
ser_0474,ser_2528,0.86,manual,2024-01-28
ser_0474,ser_1762,0.6,cosine,2024-01-18
ser_0474,ser_1283,0.44,manual,2025-02-21
ser_0475,ser_0035,0.69,collaborative,2024-01-21
ser_0476,ser_2269,0.62,manual,2025-02-02
ser_0477,ser_2406,0.67,manual,2024-11-22
ser_0478,ser_0433,0.75,manual,2025-02-18
ser_0478,ser_2484,0.85,jaccard,2025-04-21
ser_0478,ser_2663,0.72,manual,2024-12-19
ser_0479,ser_1460,0.83,collaborative,2025-01-01
ser_0479,ser_0828,0.4,jaccard,2025-01-08
ser_0479,ser_0865,0.9,cosine,2024-01-03
ser_0480,ser_0329,0.7,cosine,2025-02-16
ser_0480,ser_2585,0.57,cosine,2025-02-02
ser_0480,ser_1450,0.66,jaccard,2024-09-24
ser_0481,ser_0437,0.73,collaborative,2024-11-29
ser_0482,ser_2724,0.73,cosine,2024-09-15
ser_0482,ser_2928,0.82,jaccard,2024-03-04
ser_0483,ser_0467,0.51,manual,2024-10-09
ser_0483,ser_1500,0.46,collaborative,2024-04-18
ser_0484,ser_2254,0.51,collaborative,2025-03-08
ser_0485,ser_0186,0.41,collaborative,2024-11-29
ser_0485,ser_1023,0.88,jaccard,2025-04-22
ser_0485,ser_0053,0.49,manual,2024-10-25
ser_0486,ser_1515,0.49,collaborative,2024-11-11
ser_0486,ser_0416,0.93,cosine,2024-01-03
ser_0487,ser_2772,0.62,collaborative,2024-10-01
ser_0488,ser_2292,0.56,jaccard,2024-08-25
ser_0488,ser_0095,0.49,cosine,2024-04-09
ser_0488,ser_1077,0.92,cosine,2024-02-26
ser_0489,ser_0061,0.44,cosine,2024-01-02
ser_0489,ser_1559,0.77,cosine,2024-01-29
ser_0490,ser_2484,0.6,jaccard,2024-07-25
ser_0491,ser_0461,0.49,jaccard,2024-07-23
ser_0491,ser_0211,0.47,collaborative,2024-08-10
ser_0491,ser_1363,0.82,jaccard,2024-12-05
ser_0492,ser_0436,0.81,manual,2025-03-17
ser_0493,ser_2642,0.6,cosine,2025-04-23
ser_0493,ser_0532,0.91,collaborative,2024-03-07
ser_0493,ser_1102,0.62,manual,2024-04-17
ser_0494,ser_1260,0.41,manual,2024-09-01
ser_0495,ser_0277,0.87,manual,2024-02-27
ser_0496,ser_0197,0.62,jaccard,2024-12-24
ser_0496,ser_2840,0.71,collaborative,2024-02-21
ser_0497,ser_0664,0.93,jaccard,2024-02-03
ser_0497,ser_0258,0.86,manual,2025-04-30
ser_0497,ser_1119,0.67,manual,2025-03-18
ser_0498,ser_1301,0.47,cosine,2024-12-06
ser_0498,ser_2994,0.84,cosine,2024-10-30
ser_0498,ser_1712,0.83,manual,2025-01-13
ser_0499,ser_1085,0.6,jaccard,2024-08-09
ser_0500,ser_0567,0.5,jaccard,2024-11-30
ser_0501,ser_0894,0.86,collaborative,2025-02-08
ser_0502,ser_0602,0.85,cosine,2024-02-07
ser_0502,ser_0795,0.82,cosine,2025-03-11
ser_0503,ser_0370,0.53,collaborative,2024-11-06
ser_0504,ser_2933,0.72,jaccard,2024-02-21
ser_0504,ser_0936,0.6,manual,2024-10-19
ser_0504,ser_0548,0.62,manual,2024-02-13
ser_0505,ser_2849,0.41,manual,2025-04-28
ser_0506,ser_1908,0.72,jaccard,2024-12-25
ser_0507,ser_1042,0.68,collaborative,2024-12-09
ser_0507,ser_1456,0.77,cosine,2024-07-07
ser_0508,ser_0713,0.71,collaborative,2024-08-12
ser_0509,ser_1971,0.9,manual,2024-02-06
ser_0509,ser_0539,0.91,manual,2024-02-10
ser_0510,ser_1664,0.45,manual,2024-11-12
ser_0511,ser_2634,0.69,cosine,2024-10-30
ser_0511,ser_1595,0.54,manual,2024-03-22
ser_0511,ser_2053,0.65,cosine,2024-05-01
ser_0512,ser_1951,0.57,manual,2024-10-02
ser_0512,ser_2054,0.66,collaborative,2024-01-06
ser_0512,ser_2894,0.92,jaccard,2024-11-28
ser_0513,ser_0526,0.56,manual,2024-10-08
ser_0514,ser_0122,0.44,collaborative,2024-01-21
ser_0515,ser_1578,0.47,collaborative,2024-02-06
ser_0516,ser_0362,0.78,jaccard,2025-02-18
ser_0516,ser_2980,0.48,jaccard,2025-01-03
ser_0516,ser_1779,0.72,manual,2025-03-14
ser_0517,ser_2495,0.86,cosine,2024-05-13
ser_0518,ser_0270,0.91,jaccard,2024-08-14
ser_0518,ser_0777,0.63,manual,2024-10-01
ser_0518,ser_2451,0.75,manual,2024-03-14
ser_0519,ser_1339,0.71,jaccard,2025-01-05
ser_0520,ser_0225,0.84,cosine,2025-01-23
ser_0521,ser_0694,0.75,manual,2024-08-01
ser_0521,ser_2743,0.75,manual,2024-01-30
ser_0522,ser_0532,0.47,jaccard,2025-02-19
ser_0522,ser_1515,0.9,jaccard,2024-01-15
ser_0523,ser_1330,0.76,collaborative,2024-01-17
ser_0524,ser_0760,0.5,collaborative,2024-08-13
ser_0525,ser_2851,0.54,manual,2024-07-27
ser_0526,ser_0778,0.79,collaborative,2024-01-12
ser_0526,ser_2298,0.64,jaccard,2024-05-25
ser_0527,ser_2709,0.44,cosine,2024-10-03
ser_0527,ser_1396,0.78,manual,2025-03-26
ser_0527,ser_2932,0.85,manual,2024-02-05
ser_0528,ser_1752,0.74,collaborative,2024-06-16
ser_0529,ser_1578,0.52,jaccard,2024-04-13
ser_0529,ser_1141,0.46,jaccard,2024-03-11
ser_0529,ser_1448,0.51,manual,2025-01-30
ser_0530,ser_2511,0.9,collaborative,2025-03-29
ser_0530,ser_1566,0.93,jaccard,2024-06-04
ser_0530,ser_2029,0.45,manual,2024-04-26
ser_0531,ser_0397,0.72,collaborative,2024-01-18
ser_0532,ser_2177,0.49,cosine,2024-12-24
ser_0532,ser_1977,0.89,jaccard,2024-11-01
ser_0533,ser_0241,0.52,cosine,2024-11-13
ser_0533,ser_2737,0.78,collaborative,2024-08-05
ser_0533,ser_0866,0.81,cosine,2024-05-03
ser_0534,ser_0211,0.89,manual,2025-03-05
ser_0535,ser_0539,0.65,cosine,2024-10-10
ser_0535,ser_2791,0.61,collaborative,2025-04-22
ser_0535,ser_2628,0.94,cosine,2024-07-03
ser_0536,ser_0204,0.94,manual,2024-12-10
ser_0536,ser_2978,0.58,jaccard,2024-03-16
ser_0537,ser_2055,0.73,cosine,2024-07-06
ser_0538,ser_1165,0.5,jaccard,2024-03-24
ser_0539,ser_2060,0.43,collaborative,2024-07-24
ser_0539,ser_2211,0.71,cosine,2024-02-21
ser_0539,ser_1057,0.79,collaborative,2024-02-11
ser_0540,ser_1876,0.82,manual,2025-02-03
ser_0540,ser_0157,0.61,jaccard,2024-06-18
ser_0540,ser_2580,0.72,collaborative,2024-10-30
ser_0541,ser_0709,0.49,collaborative,2024-09-10
ser_0542,ser_1990,0.44,jaccard,2024-06-13
ser_0542,ser_1458,0.87,collaborative,2025-01-26
ser_0542,ser_1521,0.44,manual,2024-07-21
ser_0543,ser_1709,0.84,jaccard,2025-04-21
ser_0543,ser_2207,0.83,collaborative,2024-12-25
ser_0544,ser_1394,0.58,cosine,2024-08-03
ser_0544,ser_0073,0.45,manual,2024-02-23
ser_0544,ser_1853,0.55,collaborative,2024-09-14
ser_0545,ser_0474,0.81,collaborative,2024-11-26
ser_0546,ser_2253,0.76,cosine,2024-07-23
ser_0546,ser_0142,0.7,cosine,2025-01-08
ser_0546,ser_0496,0.43,collaborative,2024-10-16
ser_0547,ser_1268,0.66,collaborative,2024-06-02
ser_0548,ser_1756,0.62,cosine,2024-02-09
ser_0549,ser_1166,0.61,jaccard,2024-10-17
ser_0550,ser_2035,0.83,collaborative,2024-06-25
ser_0550,ser_0512,0.56,cosine,2024-05-24
ser_0551,ser_0630,0.42,jaccard,2025-01-18
ser_0551,ser_0297,0.92,jaccard,2025-03-11
ser_0552,ser_0228,0.93,jaccard,2025-03-07
ser_0553,ser_0808,0.46,manual,2024-12-14
ser_0554,ser_1483,0.65,collaborative,2025-04-11
ser_0554,ser_0368,0.54,collaborative,2025-03-14
ser_0555,ser_1209,0.51,collaborative,2024-12-11
ser_0555,ser_1244,0.8,collaborative,2024-01-28
ser_0555,ser_1970,0.6,cosine,2024-11-21
ser_0556,ser_1078,0.62,manual,2024-01-28
ser_0557,ser_1574,0.89,jaccard,2024-09-16
ser_0557,ser_1221,0.56,jaccard,2025-04-05
ser_0557,ser_0080,0.78,manual,2025-02-23
ser_0558,ser_1833,0.61,cosine,2024-08-03
ser_0559,ser_0757,0.4,collaborative,2024-09-25
ser_0560,ser_1711,0.47,collaborative,2024-05-06
ser_0560,ser_1679,0.63,cosine,2024-09-17
ser_0561,ser_2428,0.55,manual,2024-10-15
ser_0562,ser_0534,0.49,cosine,2024-06-29
ser_0562,ser_3000,0.83,jaccard,2024-10-25
ser_0562,ser_0509,0.83,cosine,2024-10-29
ser_0563,ser_2901,0.74,cosine,2024-01-05
ser_0564,ser_0335,0.59,cosine,2024-05-31
ser_0565,ser_0546,0.49,manual,2024-08-10
ser_0566,ser_0191,0.68,cosine,2024-05-17
ser_0567,ser_0569,0.68,collaborative,2025-02-03
ser_0568,ser_0387,0.41,manual,2024-06-02
ser_0568,ser_2762,0.71,manual,2024-08-25
ser_0568,ser_1824,0.47,jaccard,2024-02-08
ser_0569,ser_1119,0.64,jaccard,2024-08-23
ser_0570,ser_1624,0.6,collaborative,2025-04-30
ser_0571,ser_1665,0.5,collaborative,2025-01-23
ser_0572,ser_2036,0.73,collaborative,2025-02-13
ser_0573,ser_2172,0.86,collaborative,2024-09-05
ser_0573,ser_2156,0.59,jaccard,2024-08-12
ser_0574,ser_0590,0.93,manual,2024-05-07
ser_0574,ser_0717,0.94,jaccard,2024-02-09
ser_0574,ser_1286,0.71,collaborative,2025-04-03
ser_0575,ser_2051,0.67,manual,2024-05-13
ser_0576,ser_0936,0.9,jaccard,2025-04-13
ser_0576,ser_0335,0.54,cosine,2025-01-01
ser_0577,ser_0394,0.4,collaborative,2024-04-02
ser_0577,ser_1714,0.57,jaccard,2024-07-25
ser_0577,ser_2193,0.74,cosine,2024-08-28
ser_0578,ser_1609,0.48,manual,2025-01-31
ser_0578,ser_1737,0.66,manual,2024-03-04
ser_0579,ser_2780,0.53,cosine,2024-08-14
ser_0579,ser_2423,0.89,manual,2024-03-28
ser_0580,ser_1178,0.46,collaborative,2025-01-25
ser_0581,ser_0343,0.69,collaborative,2024-01-02
ser_0582,ser_1061,0.4,cosine,2024-01-03
ser_0583,ser_1295,0.66,jaccard,2025-03-10
ser_0584,ser_0292,0.74,cosine,2025-01-06
