actor_id,serie_id,personaje,protagonista,temporadas
act_0342,ser_0097,Detective,False,3|5
act_0037,ser_0097,Rebelde,False,4
act_0050,ser_0097,Protagonista A,False,1|3|4
act_0642,ser_0097,Soldado,False,1|2|3|4|5
act_0406,ser_0098,Mentor,True,1|2
act_0320,ser_0098,Padre/Madre,True,1|2|5|6
act_0292,ser_0098,Protagonista B,False,5
act_0657,ser_0098,Soldado,False,2|3|4|7
act_0530,ser_0098,Amigo/a,False,7
act_0690,ser_0098,Médico,False,3|5
act_0233,ser_0098,Soldado,False,2|5
act_0571,ser_0098,Protagonista A,False,2|3
act_0557,ser_0099,Profesor,True,1|2|3
act_0229,ser_0099,Líder,True,3|4
act_0425,ser_0099,Médico,False,3|4
act_0789,ser_0099,Detective,False,1|2|3|4
act_0629,ser_0099,Soldado,False,3|4
act_0135,ser_0099,Líder,False,4
act_0291,ser_0099,Espía,False,2
act_0398,ser_0099,Rebelde,False,4
act_0498,ser_0100,Detective,True,1|3|4|5|6
act_0712,ser_0100,Hijo/a,True,5
act_0579,ser_0100,Rebelde,False,1|2|4|6
act_0077,ser_0100,Amigo/a,False,3|4|5|6
act_0316,ser_0100,Antagonista Principal,False,1|3|5|6
act_0646,ser_0101,Amigo/a,True,2
act_0053,ser_0101,Protagonista A,True,1|2
act_0682,ser_0101,Padre/Madre,False,2
act_0306,ser_0101,Protagonista B,False,1
act_0260,ser_0101,Amigo/a,False,1|2
act_0251,ser_0101,Mentor,False,1
act_0116,ser_0102,Rebelde,True,9
act_0592,ser_0102,Líder,True,1|2|5|6|9
act_0230,ser_0102,Médico,False,1|3|4|5|6|7|8|9|10|11
act_0478,ser_0102,Rebelde,False,1|2|5|7|8|11
act_0616,ser_0102,Detective,False,2|3|4|6|8|10|11
act_0394,ser_0102,Hijo/a,False,4|5|9|11
act_0367,ser_0102,Líder,False,1|2|3|4|6|8|9|11
act_0130,ser_0103,Amigo/a,True,1
act_0003,ser_0103,Médico,True,1
act_0545,ser_0103,Hijo/a,False,1
act_0113,ser_0104,Hijo/a,True,1|2|3|4|5|6|7|8|9|10
act_0461,ser_0104,Soldado,True,1|2|3|4|6|7|8|10
act_0273,ser_0104,Protagonista A,False,3|5|6|8|9
act_0313,ser_0104,Espía,False,1|2|4|5|6|8|9
act_0301,ser_0104,Detective,False,2|8|10
act_0292,ser_0104,Padre/Madre,False,1|2|4
act_0010,ser_0105,Soldado,True,2
act_0415,ser_0105,Mentor,True,1|2
act_0799,ser_0105,Protagonista A,False,1|2
act_0455,ser_0105,Profesor,False,1|2
act_0360,ser_0105,Soldado,False,1|2
act_0583,ser_0105,Detective,False,1|2
act_0687,ser_0105,Amigo/a,False,2
act_0260,ser_0106,Mentor,True,1|3|4|5|7|8|9
act_0622,ser_0106,Hijo/a,True,1|2|4|5|6|8|9
act_0718,ser_0106,Protagonista A,False,3|9
act_0687,ser_0106,Médico,False,5|9
act_0621,ser_0106,Protagonista A,False,1|3|5|6|7|8|9
act_0463,ser_0106,Detective,False,3
act_0316,ser_0107,Padre/Madre,True,1|2|3|4|5
act_0102,ser_0107,Antagonista Principal,True,1|2|3|4|5|6
act_0787,ser_0107,Rebelde,False,1|2|3|4|5
act_0778,ser_0107,Rebelde,False,6
act_0679,ser_0107,Espía,False,1|2|3|5|6
act_0475,ser_0108,Padre/Madre,True,1
act_0137,ser_0108,Médico,True,1
act_0001,ser_0108,Protagonista B,False,1
act_0106,ser_0109,Amigo/a,True,2|4|5
act_0249,ser_0109,Líder,True,1|2|3|4|6
act_0012,ser_0109,Médico,False,1|2
act_0584,ser_0109,Protagonista B,False,1|3
act_0697,ser_0110,Líder,True,1|2|3|4
act_0650,ser_0110,Detective,True,1|2
act_0003,ser_0110,Antagonista Principal,False,1|3
act_0321,ser_0110,Médico,False,1|2|3|4
act_0346,ser_0110,Soldado,False,1|2|3|4
act_0645,ser_0111,Padre/Madre,True,6
act_0788,ser_0111,Padre/Madre,True,2|3|4|5|7|9|10
act_0300,ser_0111,Mentor,False,2|3|6|8|9|10
act_0414,ser_0112,Hijo/a,True,4|6
act_0606,ser_0112,Soldado,True,5
act_0696,ser_0112,Líder,False,5
act_0465,ser_0112,Líder,False,3|4
act_0509,ser_0112,Rebelde,False,1|2|3|4|5|6
act_0166,ser_0112,Espía,False,1|2|3|4|5|6
act_0256,ser_0112,Antagonista Principal,False,1|2|3|4|5|6
act_0319,ser_0113,Detective,True,1
act_0179,ser_0113,Protagonista B,True,1
act_0557,ser_0113,Médico,False,1
act_0535,ser_0113,Protagonista B,False,1
act_0771,ser_0114,Hijo/a,True,1|2|3|4|5
act_0046,ser_0114,Líder,True,4|5
act_0454,ser_0114,Protagonista B,False,1|2|3|4|5
act_0157,ser_0114,Espía,False,1|2|3|4|5
act_0382,ser_0114,Líder,False,1|3|4
act_0007,ser_0115,Rebelde,True,5|6
act_0680,ser_0115,Rebelde,True,2|4|5|6
act_0599,ser_0115,Padre/Madre,False,1|2|3|4|5|6
act_0070,ser_0115,Espía,False,1|2|3|4|5|6
act_0082,ser_0116,Antagonista Principal,True,1|4|5|6
act_0500,ser_0116,Amigo/a,True,1|4|5|6
act_0569,ser_0116,Hijo/a,False,1|2|3|4|5|6
act_0700,ser_0116,Mentor,False,3|4|5|6
act_0530,ser_0116,Amigo/a,False,2|4
act_0165,ser_0116,Espía,False,1|3|4|6
act_0783,ser_0117,Médico,True,3|5|6|7
act_0578,ser_0117,Profesor,True,2|3|6|9
act_0004,ser_0117,Médico,False,1|3|4|5|6|7|9
act_0171,ser_0117,Rebelde,False,1|2|3|4|5|6|7|9
act_0007,ser_0117,Mentor,False,1|8|9
act_0741,ser_0117,Soldado,False,1
act_0120,ser_0117,Rebelde,False,1|2|4|5|6|7
act_0340,ser_0118,Líder,True,1|2|3|4
act_0145,ser_0118,Profesor,True,1|2|3|4
act_0668,ser_0118,Médico,False,1|2|4
act_0193,ser_0118,Mentor,False,1|2|4
act_0160,ser_0118,Detective,False,2
act_0394,ser_0118,Padre/Madre,False,2|3|4
act_0206,ser_0118,Espía,False,1|2|3|4
act_0368,ser_0118,Protagonista B,False,1|2|3|4
act_0638,ser_0119,Hijo/a,True,1|2|3|4
act_0563,ser_0119,Profesor,True,2|3|4
act_0737,ser_0119,Profesor,False,1|2|3|4
act_0455,ser_0119,Rebelde,False,1|3|4
act_0011,ser_0120,Mentor,True,1|2|3|4|5|6|7|8
act_0271,ser_0120,Hijo/a,True,2|5|6|8
act_0442,ser_0120,Padre/Madre,False,1|2|4|5|7
act_0209,ser_0121,Mentor,True,2|3|4|5|6|7|8|9|10
act_0465,ser_0121,Rebelde,True,1|6
act_0783,ser_0121,Hijo/a,False,2|3|4|6|7|8|10
act_0647,ser_0122,Protagonista B,True,1|5|7
act_0501,ser_0122,Detective,True,1|3|6
act_0410,ser_0122,Padre/Madre,False,1|2|3|5|6|7
act_0082,ser_0123,Espía,True,6|7|8|9|10
act_0667,ser_0123,Líder,True,3|7|9|11
act_0228,ser_0123,Médico,False,1|2|3|5|6|8
act_0455,ser_0124,Soldado,True,3
act_0594,ser_0124,Padre/Madre,True,1
act_0341,ser_0124,Hijo/a,False,5
act_0052,ser_0124,Espía,False,1|2|3|4|5
act_0256,ser_0124,Espía,False,2
act_0665,ser_0124,Líder,False,1|2|3|4|5
act_0174,ser_0125,Líder,True,1|2|5|6|8
act_0039,ser_0125,Mentor,True,1|2|3|4|5|6|7|8
act_0293,ser_0125,Amigo/a,False,1|2|3|4|5|6|7
act_0116,ser_0125,Rebelde,False,1|2|3|4|6|7|8
act_0720,ser_0126,Protagonista A,True,2|3|4
act_0457,ser_0126,Mentor,True,3|8
act_0705,ser_0126,Protagonista B,False,2|3|4|5|6|10|11|12
act_0611,ser_0126,Detective,False,1|2|3|4|5|6|7|8|9|10|11|12
act_0717,ser_0127,Espía,True,2
act_0064,ser_0127,Soldado,True,1|2
act_0599,ser_0127,Protagonista B,False,2
act_0719,ser_0128,Antagonista Principal,True,3|4
act_0486,ser_0128,Espía,True,1|2|3|5
act_0577,ser_0128,Mentor,False,3|7
act_0531,ser_0128,Mentor,False,2
act_0625,ser_0129,Padre/Madre,True,1|2|3|4|5|6
act_0593,ser_0129,Protagonista A,True,1|4|5
act_0435,ser_0129,Médico,False,1|3
act_0447,ser_0129,Espía,False,1|2|3|4|5|6|7
act_0018,ser_0129,Protagonista B,False,2|5|6|7
act_0010,ser_0130,Protagonista B,True,1|3|6|8|9
act_0175,ser_0130,Antagonista Principal,True,2|3|5|6|7|8|9
act_0672,ser_0130,Detective,False,2|3|5|6|7|8|9
act_0295,ser_0130,Médico,False,1|2|3|7|8
act_0784,ser_0130,Antagonista Principal,False,1|2|3|4|6|7|8|9
act_0757,ser_0130,Amigo/a,False,4|5|6|9
act_0610,ser_0131,Antagonista Principal,True,1|3|4|5
act_0704,ser_0131,Espía,True,1|2|3
act_0606,ser_0131,Antagonista Principal,False,3|4
act_0030,ser_0131,Líder,False,1|2|3|4|5
act_0082,ser_0131,Padre/Madre,False,2|3|5
act_0228,ser_0131,Mentor,False,4
act_0684,ser_0131,Médico,False,1|3|4|5
act_0055,ser_0132,Detective,True,6|7|8
act_0339,ser_0132,Detective,True,1|5|7|8|9|10|11
act_0220,ser_0132,Profesor,False,3|4|5|10
act_0187,ser_0132,Médico,False,4|12
act_0305,ser_0133,Médico,True,1|2|3|4|6
act_0080,ser_0133,Protagonista A,True,2|3|5|6
act_0577,ser_0133,Soldado,False,1|3|4|5|6
act_0594,ser_0133,Hijo/a,False,1|3|4|5|6
act_0274,ser_0133,Antagonista Principal,False,1|2|4
act_0157,ser_0133,Médico,False,3|4|5
act_0572,ser_0133,Líder,False,1|2|4|5|6
act_0710,ser_0134,Protagonista B,True,1|4|5|8|10
act_0381,ser_0134,Mentor,True,3|4|5|6|7|9
act_0228,ser_0134,Rebelde,False,2|3|4|5|6|7|8|10
act_0153,ser_0134,Líder,False,7
act_0060,ser_0135,Espía,True,1|2|4|5|6
act_0790,ser_0135,Líder,True,2|3|4|5|6|7
act_0504,ser_0135,Espía,False,1|3|5|6
act_0004,ser_0135,Mentor,False,1|2|3|4|5|6|7
act_0235,ser_0135,Detective,False,3|5
act_0763,ser_0135,Mentor,False,1|2|3|4|5|7
act_0750,ser_0136,Médico,True,1|2|3|4|10
act_0238,ser_0136,Protagonista B,True,1
act_0464,ser_0136,Protagonista A,False,4|8
act_0166,ser_0136,Antagonista Principal,False,1|2|4|5|6|7|8|9|10
act_0377,ser_0136,Protagonista A,False,2|3|4|7|9
act_0500,ser_0136,Detective,False,1|2|3|5|6|7|8|9|10
act_0575,ser_0136,Hijo/a,False,1|3|5|7|9
act_0745,ser_0136,Antagonista Principal,False,1|2|5|6|7|8|9|10
act_0459,ser_0137,Antagonista Principal,True,3
act_0172,ser_0137,Protagonista B,True,2|4
act_0052,ser_0137,Padre/Madre,False,1|2|4|5
act_0321,ser_0137,Mentor,False,3
act_0012,ser_0137,Protagonista B,False,1|2|3|5
act_0690,ser_0137,Médico,False,1|2|3
act_0743,ser_0137,Líder,False,3|4
act_0639,ser_0137,Espía,False,1|2|3|4|5
act_0009,ser_0138,Profesor,True,7
act_0622,ser_0138,Hijo/a,True,2|3|4|6|7
act_0304,ser_0138,Profesor,False,1|2|3|4|5|7
act_0488,ser_0138,Detective,False,1
act_0527,ser_0138,Hijo/a,False,1|2|3|4|5|6
act_0301,ser_0138,Líder,False,1|2|3|4|5|6|7
act_0685,ser_0138,Mentor,False,3|5
act_0380,ser_0138,Rebelde,False,1|2|3|5|6|7
act_0247,ser_0139,Protagonista B,True,2
act_0494,ser_0139,Detective,True,1|2
act_0435,ser_0139,Mentor,False,1|2
act_0218,ser_0139,Padre/Madre,False,2
act_0337,ser_0139,Espía,False,1
act_0010,ser_0139,Médico,False,2
act_0766,ser_0139,Hijo/a,False,1
act_0133,ser_0139,Protagonista A,False,1
act_0590,ser_0140,Protagonista A,True,1|2|3|4|7
act_0390,ser_0140,Mentor,True,1|2|6|7
act_0629,ser_0140,Amigo/a,False,1|3|4|5|6|7
act_0481,ser_0140,Líder,False,2|5|7
act_0597,ser_0141,Protagonista A,True,1|2|3|4|6|9|11
act_0246,ser_0141,Protagonista B,True,1|2|3|4|5|7|8|9|10
act_0589,ser_0141,Detective,False,1|2|4|5|6|9|11
act_0744,ser_0141,Protagonista B,False,7|8
act_0746,ser_0141,Soldado,False,1|5|6|9|11
act_0181,ser_0141,Líder,False,1|2|3|6|7|8
act_0689,ser_0142,Amigo/a,True,1|2|3|4|5|6|7|8|9|10|11
act_0749,ser_0142,Rebelde,True,2
act_0430,ser_0142,Amigo/a,False,1|5|7|10
act_0262,ser_0142,Hijo/a,False,2|3|5|6|7|8|9|11
act_0002,ser_0142,Médico,False,4|5|6
act_0788,ser_0142,Padre/Madre,False,1|2|4|5|7|8|10
act_0413,ser_0142,Protagonista B,False,9
act_0516,ser_0142,Profesor,False,1|2|3|4|5|6|7|8|9|10|11
act_0335,ser_0143,Líder,True,1
act_0207,ser_0143,Antagonista Principal,True,2
act_0222,ser_0143,Líder,False,1|2
act_0719,ser_0143,Soldado,False,2
act_0168,ser_0143,Líder,False,2
act_0093,ser_0143,Protagonista B,False,1|2
act_0169,ser_0143,Antagonista Principal,False,1|2
act_0631,ser_0143,Médico,False,2
act_0114,ser_0144,Protagonista A,True,1|2|3|10|11
act_0739,ser_0144,Protagonista A,True,2|3|10|11|12
act_0342,ser_0144,Médico,False,4|5|7|8|9
act_0088,ser_0144,Rebelde,False,1|5|6|9|10|12
act_0423,ser_0144,Protagonista B,False,1|2|3|4|5|6|7|8|9|10|11|12
act_0070,ser_0145,Antagonista Principal,True,3|6|8
act_0208,ser_0145,Antagonista Principal,True,2|4|7|8|9
act_0676,ser_0145,Protagonista B,False,1|2|3|4|5|7
act_0338,ser_0145,Médico,False,3|4
act_0424,ser_0145,Hijo/a,False,1|2|3|4|5|6|8|9
act_0728,ser_0145,Detective,False,7
act_0794,ser_0146,Mentor,True,1
act_0781,ser_0146,Soldado,True,1
act_0634,ser_0146,Detective,False,1
act_0800,ser_0146,Protagonista A,False,1
act_0702,ser_0146,Protagonista B,False,1
act_0065,ser_0146,Antagonista Principal,False,1
act_0434,ser_0147,Soldado,True,1
act_0730,ser_0147,Mentor,True,2|3
act_0621,ser_0147,Espía,False,1|2|3
act_0385,ser_0147,Padre/Madre,False,1|2
act_0771,ser_0148,Médico,True,4|8
act_0397,ser_0148,Protagonista A,True,1|3|4|7|9
act_0118,ser_0148,Médico,False,2|3|5|9
act_0240,ser_0148,Rebelde,False,1|2|3|5|7|8|9
act_0783,ser_0148,Protagonista B,False,2|3|4|5|6|7|8|9
act_0697,ser_0148,Rebelde,False,1|2|3|4|5|6|7|8|9
act_0224,ser_0149,Profesor,True,2|3|5
act_0432,ser_0149,Líder,True,1|2|3|5
act_0208,ser_0149,Hijo/a,False,1|3|4
act_0421,ser_0149,Amigo/a,False,2
act_0327,ser_0149,Hijo/a,False,1|2|3|4|5
act_0149,ser_0149,Amigo/a,False,3|5
act_0653,ser_0150,Detective,True,1|2|3|4|5|6
act_0248,ser_0150,Soldado,True,1|3|4|5
act_0689,ser_0150,Amigo/a,False,2|4
act_0588,ser_0150,Antagonista Principal,False,2|3|5|6
act_0035,ser_0150,Médico,False,1|2|3|4|5|6
act_0743,ser_0150,Protagonista B,False,1|2|3
act_0479,ser_0150,Líder,False,1|3|4|5|6
act_0339,ser_0150,Protagonista B,False,1|2|3|4|5|6
act_0356,ser_0151,Soldado,True,1|2|3|4
act_0221,ser_0151,Profesor,True,1|5
act_0483,ser_0151,Profesor,False,1|2|3|5
act_0714,ser_0151,Profesor,False,2|5
act_0040,ser_0151,Antagonista Principal,False,2|4
act_0253,ser_0151,Rebelde,False,1|2|3
act_0009,ser_0151,Protagonista A,False,2|3|4|5
act_0250,ser_0152,Detective,True,1|2|3|5|7
act_0784,ser_0152,Detective,True,3|4
act_0630,ser_0152,Antagonista Principal,False,1|3|6|7
act_0514,ser_0152,Protagonista A,False,1|2|3|4|5|6|7
act_0012,ser_0152,Líder,False,1|2|3|4|5|6
act_0232,ser_0152,Detective,False,1|2|3|4|5|6|7
act_0294,ser_0152,Médico,False,1|2|3|5|7
act_0763,ser_0153,Antagonista Principal,True,2|3|4|5
act_0606,ser_0153,Hijo/a,True,1|2|3|5
act_0593,ser_0153,Rebelde,False,1|2|3|4|5
act_0249,ser_0153,Médico,False,1|2|3|4|5
act_0740,ser_0153,Hijo/a,False,3|4|5
act_0270,ser_0154,Profesor,True,7|9
act_0629,ser_0154,Padre/Madre,True,1|3|4|5|7|8|9|11
act_0111,ser_0154,Padre/Madre,False,1|2|3|4|5|6|7|8|9|10|11|12
act_0560,ser_0155,Profesor,True,1|2|3|4|6
act_0299,ser_0155,Soldado,True,1|3
act_0629,ser_0155,Protagonista B,False,1|2|3|4|5|6|7
act_0247,ser_0155,Protagonista A,False,2|3|4|5|6|7
act_0043,ser_0155,Hijo/a,False,1|4|5|6
act_0724,ser_0155,Antagonista Principal,False,2|3|6|7
act_0133,ser_0156,Líder,True,1|2|5|8
act_0086,ser_0156,Espía,True,2|3|5|6|8
act_0785,ser_0156,Mentor,False,2|4|6|7|8|9
act_0486,ser_0156,Hijo/a,False,1|2|3|4|6|7|8|9
act_0323,ser_0156,Hijo/a,False,3|4|6|8|9
act_0611,ser_0156,Líder,False,1|4|5|8
act_0045,ser_0156,Espía,False,3|4|5|6|7|9
act_0122,ser_0157,Protagonista A,True,1|2|3
act_0271,ser_0157,Espía,True,1|3
act_0313,ser_0157,Antagonista Principal,False,1
act_0567,ser_0158,Antagonista Principal,True,1|2
act_0352,ser_0158,Padre/Madre,True,1|2
act_0394,ser_0158,Antagonista Principal,False,1|2
act_0433,ser_0158,Hijo/a,False,1|2
act_0273,ser_0158,Médico,False,1|2
act_0088,ser_0159,Padre/Madre,True,1|2|3|4|5|6|7|8
act_0406,ser_0159,Profesor,True,1|2|3|4|5|7|8
act_0322,ser_0159,Detective,False,1|5|8|9
act_0130,ser_0159,Líder,False,4|5|8
act_0544,ser_0159,Amigo/a,False,1|2|3|4|5|6|7|8|9
act_0056,ser_0159,Líder,False,1|2|3|4|5|6|7|8|9
act_0472,ser_0159,Detective,False,6|8|9
act_0331,ser_0160,Protagonista B,True,1|2|3|4|5|6|8|9|10|11|12
act_0480,ser_0160,Hijo/a,True,6|7|8|12
act_0415,ser_0160,Espía,False,11
act_0751,ser_0160,Mentor,False,7
act_0227,ser_0160,Padre/Madre,False,6|8|9|12
act_0396,ser_0160,Líder,False,4
act_0592,ser_0161,Protagonista B,True,2
act_0310,ser_0161,Padre/Madre,True,1
act_0289,ser_0161,Detective,False,2|3
act_0761,ser_0161,Detective,False,1|3
act_0586,ser_0161,Padre/Madre,False,3
act_0718,ser_0161,Soldado,False,3
act_0121,ser_0161,Rebelde,False,1|2|3
act_0751,ser_0162,Protagonista B,True,1|2|3|4|6
act_0503,ser_0162,Líder,True,1|2
act_0113,ser_0162,Padre/Madre,False,1|2
act_0705,ser_0162,Padre/Madre,False,4
act_0268,ser_0162,Padre/Madre,False,2
act_0117,ser_0162,Antagonista Principal,False,1|2|3|4|5
act_0313,ser_0162,Padre/Madre,False,5
act_0477,ser_0162,Profesor,False,1|3
act_0753,ser_0163,Rebelde,True,1|2
act_0093,ser_0163,Médico,True,1|2
act_0657,ser_0163,Mentor,False,1|2
act_0787,ser_0163,Protagonista B,False,2
act_0461,ser_0163,Protagonista B,False,1
act_0513,ser_0163,Amigo/a,False,1|2
act_0294,ser_0163,Amigo/a,False,1
act_0182,ser_0163,Mentor,False,1|2
act_0675,ser_0164,Detective,True,1|2|3
act_0689,ser_0164,Soldado,True,3
act_0440,ser_0164,Profesor,False,1|2|3
act_0094,ser_0164,Amigo/a,False,1
act_0712,ser_0165,Médico,True,2|5
act_0133,ser_0165,Padre/Madre,True,1|2|3|5|6|7
act_0770,ser_0165,Soldado,False,2|3
act_0539,ser_0165,Líder,False,1|3|5|6
act_0031,ser_0165,Mentor,False,4|6|7
act_0510,ser_0165,Líder,False,2|3|4|5|6
act_0147,ser_0165,Líder,False,1|2|3|4|5|6|7
act_0626,ser_0166,Detective,True,2|3|4|5|6|9|10
act_0758,ser_0166,Protagonista A,True,2|3|6|8|9
act_0456,ser_0166,Protagonista A,False,1|2|3|5|6|7|8|9|10
act_0202,ser_0166,Antagonista Principal,False,2|3|4|5|7|8|9|10
act_0777,ser_0167,Mentor,True,1
act_0328,ser_0167,Mentor,True,1
act_0194,ser_0167,Protagonista A,False,1
act_0519,ser_0167,Mentor,False,1
act_0436,ser_0167,Padre/Madre,False,1
act_0751,ser_0167,Líder,False,1
act_0735,ser_0167,Soldado,False,1
act_0200,ser_0167,Espía,False,1
act_0178,ser_0168,Antagonista Principal,True,1|2|3
act_0576,ser_0168,Médico,True,1
act_0013,ser_0168,Rebelde,False,1|3
act_0382,ser_0168,Líder,False,3
act_0603,ser_0169,Detective,True,1|2
act_0319,ser_0169,Soldado,True,1
act_0771,ser_0169,Mentor,False,1|2
act_0731,ser_0169,Antagonista Principal,False,1
act_0248,ser_0169,Espía,False,2
act_0228,ser_0169,Amigo/a,False,1|2
act_0455,ser_0169,Líder,False,1
act_0676,ser_0170,Hijo/a,True,1
act_0011,ser_0170,Mentor,True,1
act_0499,ser_0170,Espía,False,1
act_0710,ser_0171,Soldado,True,1|3|10
act_0301,ser_0171,Amigo/a,True,2
act_0442,ser_0171,Padre/Madre,False,1|3|6|7|8|9
act_0221,ser_0171,Médico,False,1|2|3|4|5|7|8
act_0707,ser_0171,Protagonista A,False,5|6|7|8|9
act_0493,ser_0171,Soldado,False,2|3|5|6|8|9|10
act_0130,ser_0172,Espía,True,1|3
act_0334,ser_0172,Rebelde,True,1
act_0795,ser_0172,Mentor,False,1|2
act_0183,ser_0172,Hijo/a,False,1|2|3
act_0524,ser_0172,Padre/Madre,False,1|2|3
act_0157,ser_0172,Espía,False,1|2|3
act_0644,ser_0172,Detective,False,2|3
act_0124,ser_0172,Soldado,False,1
act_0310,ser_0173,Protagonista B,True,1|2|3|4|5|6|7|8|9
act_0548,ser_0173,Soldado,True,3|5|6|7|8|9
act_0671,ser_0173,Detective,False,1|2|3|4|5|6|7|8|9
act_0591,ser_0173,Soldado,False,2|3|4|6|8|9
act_0401,ser_0174,Soldado,True,2
act_0119,ser_0174,Profesor,True,2|5|6
act_0653,ser_0174,Protagonista B,False,1|2|3|4|5|6|7
act_0564,ser_0174,Soldado,False,2
act_0774,ser_0175,Padre/Madre,True,2|3|4|6
act_0125,ser_0175,Médico,True,1|3|6
act_0756,ser_0175,Mentor,False,1|2|3|4|5|6|7|8
act_0132,ser_0176,Espía,True,3|10|11
act_0081,ser_0176,Médico,True,1|2|3|4|6|7|8|9|10|11|12
act_0171,ser_0176,Protagonista A,False,6|9|10|11
act_0401,ser_0177,Profesor,True,1|3|4|5|6
act_0224,ser_0177,Médico,True,2|5
act_0449,ser_0177,Mentor,False,6
act_0411,ser_0177,Líder,False,1|2|4|5|6
act_0455,ser_0177,Padre/Madre,False,1|2|3|4|5|6
act_0635,ser_0177,Protagonista B,False,3|6
act_0398,ser_0177,Antagonista Principal,False,3|5|6
act_0549,ser_0178,Espía,True,3|6
act_0598,ser_0178,Protagonista A,True,1|4|5
act_0081,ser_0178,Padre/Madre,False,1|2|3|4|5|6|7|8
act_0120,ser_0178,Hijo/a,False,1|2|3|4|5|6|7|8
act_0188,ser_0179,Espía,True,1|2
act_0667,ser_0179,Médico,True,2
act_0192,ser_0179,Rebelde,False,1
act_0270,ser_0180,Hijo/a,True,1|2|3|4|5|6
act_0388,ser_0180,Líder,True,2|3|4|5|6
act_0581,ser_0180,Antagonista Principal,False,1
act_0503,ser_0180,Detective,False,2|4|5
act_0726,ser_0181,Rebelde,True,1|2|3|4|6|7
act_0465,ser_0181,Amigo/a,True,2|6|7
act_0242,ser_0181,Líder,False,1|2|3|4|5|6|7
act_0080,ser_0181,Protagonista B,False,3|5|7
act_0200,ser_0181,Mentor,False,2|3
act_0358,ser_0182,Detective,True,1|2|3|4
act_0673,ser_0182,Padre/Madre,True,1|2|4
act_0462,ser_0182,Protagonista A,False,3|4
act_0772,ser_0182,Protagonista B,False,1|2|4
act_0382,ser_0183,Rebelde,True,3|9
act_0371,ser_0183,Líder,True,1|2|4|8|10
act_0010,ser_0183,Profesor,False,1|2|4|7|8|9
act_0585,ser_0183,Protagonista B,False,1|2|3|4|5|6|7|8|9|10
act_0727,ser_0183,Antagonista Principal,False,1|2|3|4|5|7|9|10
act_0510,ser_0183,Espía,False,1|2|3|4|5|6|7|8|9|10
act_0406,ser_0183,Hijo/a,False,1|2|4|10
act_0661,ser_0183,Soldado,False,2|3|9|10
act_0127,ser_0184,Líder,True,2|4
act_0737,ser_0184,Espía,True,3
act_0514,ser_0184,Detective,False,2|4
act_0321,ser_0184,Espía,False,2
act_0309,ser_0184,Espía,False,4
act_0437,ser_0184,Espía,False,1|2|3
act_0650,ser_0184,Espía,False,2|3|4
act_0729,ser_0185,Espía,True,3|7
act_0726,ser_0185,Protagonista A,True,1|2|3|4|5|6|7|8|9
act_0494,ser_0185,Antagonista Principal,False,1|2|3|4|5|6|8|9
act_0006,ser_0185,Detective,False,2|3|4|5|6|8
act_0148,ser_0186,Profesor,True,1|2|4|5
act_0203,ser_0186,Líder,True,1|2|3|4|5
act_0675,ser_0186,Detective,False,1|3|4|5
act_0126,ser_0187,Hijo/a,True,1
act_0072,ser_0187,Espía,True,1
act_0071,ser_0187,Mentor,False,1
act_0237,ser_0187,Hijo/a,False,1
act_0102,ser_0188,Soldado,True,1|3|4|5|6|7|8|9|10
act_0110,ser_0188,Soldado,True,1|2|3|4|5|6|7|8|9|10
act_0256,ser_0188,Rebelde,False,1|7|10
act_0279,ser_0188,Profesor,False,1|2|3|4|5|6|7|8|10
act_0079,ser_0189,Rebelde,True,2
act_0590,ser_0189,Hijo/a,True,1|2
act_0780,ser_0189,Soldado,False,2
act_0591,ser_0190,Rebelde,True,1|2|3|4|5|6
act_0627,ser_0190,Espía,True,1|2|6
act_0224,ser_0190,Médico,False,1|2|3|4|5|6
act_0534,ser_0190,Padre/Madre,False,1|2|3|4|5|6
act_0331,ser_0190,Hijo/a,False,1|5
act_0376,ser_0191,Soldado,True,10|12
act_0721,ser_0191,Amigo/a,True,1|2|3|4|5|6|7|8|9|10|11|12
act_0683,ser_0191,Médico,False,1|2|4|5|7|8|9|12
act_0472,ser_0191,Padre/Madre,False,1|2|3|4|5|6|8|10|11|12
act_0367,ser_0191,Hijo/a,False,1|2|6|8|9|10
act_0157,ser_0191,Mentor,False,2|4|7|8|9|10|11
act_0241,ser_0192,Líder,True,1
act_0320,ser_0192,Espía,True,1|2
act_0274,ser_0192,Amigo/a,False,2
act_0217,ser_0192,Padre/Madre,False,1|2
act_0574,ser_0192,Líder,False,1|2
act_0357,ser_0192,Espía,False,1
act_0313,ser_0192,Médico,False,2
act_0689,ser_0192,Soldado,False,2
act_0039,ser_0193,Detective,True,1
act_0334,ser_0193,Antagonista Principal,True,4
act_0615,ser_0193,Rebelde,False,1|2|3|4
act_0093,ser_0193,Soldado,False,1|2|4
act_0185,ser_0193,Mentor,False,1|2|3|4
act_0351,ser_0193,Protagonista B,False,1|2|4
act_0744,ser_0193,Amigo/a,False,1|2|3|4
act_0651,ser_0193,Detective,False,1|4
act_0643,ser_0194,Protagonista B,True,1|5|6
act_0692,ser_0194,Protagonista B,True,4|7
act_0280,ser_0194,Médico,False,1|2|3|5|6|7
act_0569,ser_0194,Soldado,False,7
act_0288,ser_0194,Médico,False,2|4|5|6
act_0253,ser_0194,Espía,False,1|2|3|4|6
act_0666,ser_0195,Amigo/a,True,4
