estudio_id,serie_id,anio,presupuesto,distribucion
est_016,ser_2485,2023,125.24,Streaming exclusivo
est_019,ser_2486,1999,29.97,Nacional
est_018,ser_2487,2013,22.41,Streaming exclusivo
est_017,ser_2488,1998,152.81,Streaming exclusivo
est_008,ser_2489,2015,25.3,Streaming exclusivo
est_005,ser_2490,2006,22.76,Regional
est_013,ser_2491,1994,42.38,Nacional
est_005,ser_2492,2011,164.82,Nacional
est_019,ser_2493,2014,175.63,Nacional
est_033,ser_2494,2017,110.53,Nacional
est_019,ser_2495,2020,31.88,Nacional
est_003,ser_2496,2018,20.31,Streaming exclusivo
est_030,ser_2497,2007,117.0,Global
est_037,ser_2498,2011,147.1,Regional
est_037,ser_2499,2014,190.99,Streaming exclusivo
est_039,ser_2500,2016,5.35,Streaming exclusivo
est_005,ser_2501,2000,43.98,Global
est_031,ser_2502,1990,191.63,Nacional
est_035,ser_2503,2009,62.57,Nacional
est_013,ser_2504,2020,82.33,Global
est_008,ser_2505,1993,163.97,Streaming exclusivo
est_040,ser_2506,2007,130.15,Nacional
est_036,ser_2507,1993,185.42,Global
est_026,ser_2508,1993,147.41,Global
est_007,ser_2509,1993,149.58,Regional
est_009,ser_2510,2019,68.36,Regional
est_039,ser_2511,2002,109.98,Streaming exclusivo
est_028,ser_2512,2022,96.63,Regional
est_018,ser_2513,2022,52.06,Global
est_013,ser_2514,2024,15.59,Streaming exclusivo
est_004,ser_2515,2011,74.4,Regional
est_015,ser_2516,2022,78.5,Regional
est_023,ser_2517,1992,192.88,Streaming exclusivo
est_029,ser_2518,1993,78.05,Nacional
est_015,ser_2519,2019,177.0,Regional
est_004,ser_2520,2015,39.22,Regional
est_008,ser_2521,1991,12.58,Global
est_005,ser_2522,2021,4.47,Nacional
est_021,ser_2523,2023,42.73,Regional
est_035,ser_2524,2003,21.63,Streaming exclusivo
est_013,ser_2525,2002,185.76,Nacional
est_007,ser_2526,2007,94.97,Streaming exclusivo
est_027,ser_2527,1996,45.69,Global
est_004,ser_2528,2002,126.05,Global
est_019,ser_2529,1992,80.14,Nacional
est_033,ser_2530,2013,139.15,Global
est_037,ser_2531,2015,3.57,Regional
est_019,ser_2532,1999,58.54,Nacional
est_004,ser_2533,1996,78.18,Global
est_030,ser_2534,2006,50.6,Nacional
est_012,ser_2535,2008,48.38,Streaming exclusivo
est_024,ser_2536,1999,15.07,Streaming exclusivo
est_037,ser_2537,2012,37.08,Global
est_006,ser_2538,2015,99.15,Nacional
est_034,ser_2539,2002,156.4,Regional
est_035,ser_2540,2021,85.53,Global
est_032,ser_2541,2009,53.1,Streaming exclusivo
est_037,ser_2542,2010,139.67,Regional
est_021,ser_2543,1995,38.48,Nacional
est_004,ser_2544,2000,133.9,Global
est_037,ser_2545,2023,47.15,Regional
est_005,ser_2546,2011,163.16,Nacional
est_023,ser_2547,1997,166.6,Global
est_035,ser_2548,2010,162.97,Global
est_008,ser_2549,2023,92.77,Regional
est_032,ser_2550,2010,195.4,Streaming exclusivo
est_039,ser_2551,2001,157.46,Regional
est_017,ser_2552,2013,12.27,Global
est_019,ser_2553,2017,147.73,Streaming exclusivo
est_014,ser_2554,2004,75.11,Regional
est_024,ser_2555,2013,33.79,Nacional
est_012,ser_2556,1998,185.71,Regional
est_009,ser_2557,2021,74.1,Nacional
est_019,ser_2558,2004,30.61,Nacional
est_016,ser_2559,1999,183.62,Nacional
est_004,ser_2560,2014,82.98,Global
est_026,ser_2561,2003,106.56,Global
est_004,ser_2562,2016,193.33,Regional
est_003,ser_2563,2005,168.81,Global
est_013,ser_2564,2004,134.86,Global
est_036,ser_2565,2012,174.44,Nacional
est_001,ser_2566,1996,33.94,Regional
est_005,ser_2567,1998,108.05,Regional
est_017,ser_2568,2024,27.51,Global
est_006,ser_2569,2016,112.55,Streaming exclusivo
est_009,ser_2570,2021,83.08,Nacional
est_031,ser_2571,1999,79.69,Streaming exclusivo
est_011,ser_2572,2009,80.17,Regional
est_004,ser_2573,2011,176.19,Nacional
est_026,ser_2574,2002,116.98,Streaming exclusivo
est_015,ser_2575,1999,46.45,Global
est_018,ser_2576,2007,61.5,Global
est_033,ser_2577,2019,195.13,Regional
est_028,ser_2578,2022,74.69,Nacional
est_002,ser_2579,2008,139.82,Regional
est_012,ser_2580,2008,145.1,Nacional
est_016,ser_2581,2023,105.78,Regional
est_016,ser_2582,2022,104.36,Streaming exclusivo
est_015,ser_2583,1994,143.3,Regional
est_035,ser_2584,1992,23.99,Regional
est_006,ser_2585,1997,173.09,Streaming exclusivo
est_028,ser_2586,2019,58.22,Global
est_029,ser_2587,2013,107.6,Regional
est_004,ser_2588,1991,122.43,Streaming exclusivo
est_029,ser_2589,2009,93.42,Regional
est_032,ser_2590,2022,26.49,Regional
est_012,ser_2591,2019,27.32,Nacional
est_018,ser_2592,2006,53.28,Global
est_006,ser_2593,2003,124.46,Nacional
est_025,ser_2594,2019,35.16,Nacional
est_002,ser_2595,2001,101.89,Nacional
est_026,ser_2596,2017,168.75,Regional
est_027,ser_2597,2024,161.23,Streaming exclusivo
est_022,ser_2598,1995,97.51,Regional
est_019,ser_2599,2006,191.8,Nacional
est_032,ser_2600,1996,170.51,Global
est_022,ser_2601,2006,25.73,Global
est_029,ser_2602,2020,153.86,Global
est_028,ser_2603,2012,174.71,Global
est_016,ser_2604,2021,29.2,Regional
est_039,ser_2605,2023,172.5,Global
est_025,ser_2606,1990,120.5,Streaming exclusivo
est_004,ser_2607,1991,126.68,Nacional
est_018,ser_2608,2014,135.19,Regional
est_021,ser_2609,1993,120.77,Regional
est_029,ser_2610,2020,161.65,Regional
est_002,ser_2611,1997,142.92,Nacional
est_007,ser_2612,2017,136.0,Streaming exclusivo
est_009,ser_2613,2020,106.27,Nacional
est_011,ser_2614,2007,140.6,Nacional
est_006,ser_2615,2017,187.86,Global
est_026,ser_2616,2006,59.36,Regional
est_028,ser_2617,2018,97.28,Streaming exclusivo
est_026,ser_2618,2018,113.58,Nacional
est_039,ser_2619,2005,192.49,Regional
est_003,ser_2620,2004,78.88,Regional
est_011,ser_2621,2001,24.46,Nacional
est_003,ser_2622,2024,34.17,Regional
est_016,ser_2623,2007,44.58,Global
est_013,ser_2624,2011,169.8,Nacional
est_017,ser_2625,2015,133.85,Nacional
est_022,ser_2626,1991,62.82,Streaming exclusivo
est_026,ser_2627,2003,31.41,Streaming exclusivo
est_034,ser_2628,2019,111.16,Global
est_025,ser_2629,2024,191.38,Nacional
est_012,ser_2630,1997,53.15,Streaming exclusivo
est_001,ser_2631,1994,55.43,Regional
est_032,ser_2632,2007,92.23,Regional
est_002,ser_2633,2002,138.1,Regional
est_015,ser_2634,2008,189.73,Global
est_006,ser_2635,1995,163.09,Nacional
est_038,ser_2636,2010,66.91,Regional
est_026,ser_2637,2017,154.05,Nacional
est_010,ser_2638,1992,166.29,Global
est_038,ser_2639,2000,126.19,Streaming exclusivo
est_028,ser_2640,2001,2.84,Global
est_023,ser_2641,1991,143.74,Global
est_031,ser_2642,2009,74.33,Streaming exclusivo
est_028,ser_2643,2023,147.87,Streaming exclusivo
est_037,ser_2644,2013,84.77,Global
est_008,ser_2645,2023,35.33,Streaming exclusivo
est_038,ser_2646,2011,35.9,Nacional
est_011,ser_2647,2008,8.04,Regional
est_010,ser_2648,2008,117.73,Regional
est_032,ser_2649,1999,96.6,Nacional
est_031,ser_2650,1999,84.44,Streaming exclusivo
est_032,ser_2651,1993,162.14,Streaming exclusivo
est_019,ser_2652,1996,179.25,Streaming exclusivo
est_034,ser_2653,2006,16.68,Regional
est_002,ser_2654,2021,154.87,Streaming exclusivo
est_015,ser_2655,2021,108.06,Regional
est_009,ser_2656,2017,164.61,Regional
est_021,ser_2657,2012,172.93,Regional
est_007,ser_2658,1993,191.64,Global
est_005,ser_2659,2005,94.03,Global
est_021,ser_2660,2001,118.86,Nacional
est_027,ser_2661,2017,26.23,Regional
est_025,ser_2662,2018,140.92,Nacional
est_001,ser_2663,2023,20.43,Streaming exclusivo
est_007,ser_2664,1995,194.75,Regional
est_021,ser_2665,2017,25.17,Streaming exclusivo
est_031,ser_2666,2018,27.54,Streaming exclusivo
est_009,ser_2667,2010,84.18,Streaming exclusivo
est_008,ser_2668,1990,86.15,Regional
est_004,ser_2669,2016,37.5,Nacional
est_010,ser_2670,2005,44.24,Regional
est_011,ser_2671,2004,32.32,Regional
est_020,ser_2672,2016,107.71,Global
est_018,ser_2673,2019,123.73,Global
est_038,ser_2674,1998,162.7,Regional
est_017,ser_2675,2017,94.35,Regional
est_014,ser_2676,2022,104.16,Regional
est_030,ser_2677,2013,124.78,Regional
est_005,ser_2678,2002,144.43,Nacional
est_015,ser_2679,1998,27.65,Nacional
est_018,ser_2680,1994,111.85,Global
est_001,ser_2681,2020,116.93,Nacional
est_028,ser_2682,2003,155.72,Regional
est_034,ser_2683,1994,190.58,Global
est_008,ser_2684,2011,181.22,Regional
est_027,ser_2685,1995,69.8,Regional
est_023,ser_2686,2002,44.51,Regional
est_011,ser_2687,1998,86.18,Regional
est_032,ser_2688,2010,148.16,Global
est_013,ser_2689,2004,148.69,Regional
est_025,ser_2690,2002,32.37,Nacional
est_018,ser_2691,2001,60.17,Streaming exclusivo
est_035,ser_2692,2010,198.23,Global
est_009,ser_2693,2005,126.53,Global
est_014,ser_2694,2019,187.55,Nacional
est_008,ser_2695,1990,56.1,Nacional
est_032,ser_2696,2023,94.86,Nacional
est_019,ser_2697,1995,118.7,Global
est_022,ser_2698,2006,175.18,Nacional
est_020,ser_2699,2013,39.12,Nacional
est_012,ser_2700,1990,142.91,Streaming exclusivo
est_009,ser_2701,2018,87.45,Streaming exclusivo
est_038,ser_2702,1997,42.12,Streaming exclusivo
est_036,ser_2703,2002,18.32,Regional
est_040,ser_2704,2019,50.03,Global
est_002,ser_2705,2017,32.45,Nacional
est_038,ser_2706,1997,82.29,Streaming exclusivo
est_022,ser_2707,2015,170.69,Global
est_035,ser_2708,1996,18.27,Nacional
est_034,ser_2709,2018,37.68,Nacional
est_018,ser_2710,2001,56.38,Nacional
est_018,ser_2711,1997,187.23,Nacional
est_019,ser_2712,2023,128.23,Global
est_037,ser_2713,2006,104.83,Streaming exclusivo
est_015,ser_2714,2000,195.29,Streaming exclusivo
est_016,ser_2715,2018,96.28,Regional
est_027,ser_2716,2021,34.2,Streaming exclusivo
est_005,ser_2717,1998,37.71,Nacional
est_027,ser_2718,1994,199.95,Global
est_006,ser_2719,2012,188.87,Streaming exclusivo
est_035,ser_2720,2014,188.3,Streaming exclusivo
est_019,ser_2721,2007,170.53,Nacional
est_020,ser_2722,2006,56.18,Streaming exclusivo
est_010,ser_2723,2022,189.92,Streaming exclusivo
est_037,ser_2724,2005,178.93,Regional
est_010,ser_2725,2013,199.17,Nacional
est_036,ser_2726,2016,94.32,Streaming exclusivo
est_013,ser_2727,1995,189.97,Streaming exclusivo
est_038,ser_2728,1993,28.54,Nacional
est_001,ser_2729,2000,148.08,Nacional
est_029,ser_2730,2022,88.28,Regional
est_036,ser_2731,2007,188.06,Nacional
est_011,ser_2732,2017,72.6,Regional
est_010,ser_2733,2001,41.82,Regional
est_019,ser_2734,2003,84.83,Global
est_005,ser_2735,1999,17.8,Nacional
est_016,ser_2736,2015,66.41,Global
est_012,ser_2737,1997,193.17,Nacional
est_023,ser_2738,1997,21.45,Regional
est_034,ser_2739,1990,134.28,Regional
est_040,ser_2740,2024,155.5,Global
est_012,ser_2741,1998,177.52,Nacional
est_027,ser_2742,1994,91.62,Streaming exclusivo
est_002,ser_2743,2008,177.4,Streaming exclusivo
est_037,ser_2744,2001,186.53,Regional
est_012,ser_2745,2019,8.59,Global
est_009,ser_2746,2012,129.09,Nacional
est_034,ser_2747,2001,97.34,Global
est_021,ser_2748,2008,48.39,Nacional
est_006,ser_2749,2016,78.88,Nacional
est_040,ser_2750,1994,40.29,Nacional
est_006,ser_2751,2011,199.39,Nacional
est_006,ser_2752,1991,83.99,Global
est_014,ser_2753,1990,131.26,Regional
est_013,ser_2754,2016,39.0,Global
est_033,ser_2755,2023,104.79,Regional
est_024,ser_2756,2010,100.87,Regional
est_032,ser_2757,2006,12.67,Streaming exclusivo
est_001,ser_2758,1991,197.68,Global
est_001,ser_2759,2020,77.94,Streaming exclusivo
est_012,ser_2760,2016,90.78,Streaming exclusivo
est_022,ser_2761,2011,135.61,Nacional
est_001,ser_2762,1999,186.96,Global
est_027,ser_2763,1994,160.29,Global
est_016,ser_2764,2024,130.59,Streaming exclusivo
est_032,ser_2765,2004,194.33,Streaming exclusivo
est_022,ser_2766,1991,160.72,Regional
est_004,ser_2767,2012,173.37,Nacional
est_006,ser_2768,2013,122.84,Global
est_040,ser_2769,2004,77.34,Regional
est_039,ser_2770,2012,161.27,Regional
est_038,ser_2771,2023,199.32,Nacional
est_026,ser_2772,2008,102.7,Nacional
est_018,ser_2773,2016,197.86,Nacional
est_019,ser_2774,2006,169.62,Nacional
est_007,ser_2775,2005,107.14,Nacional
est_005,ser_2776,2020,142.17,Nacional
est_002,ser_2777,2000,181.33,Nacional
est_021,ser_2778,1995,87.31,Streaming exclusivo
est_016,ser_2779,2013,20.62,Regional
est_017,ser_2780,2012,49.61,Streaming exclusivo
est_003,ser_2781,2003,97.26,Nacional
est_003,ser_2782,1991,40.19,Streaming exclusivo
est_015,ser_2783,1998,178.51,Regional
est_038,ser_2784,1997,24.87,Streaming exclusivo
est_006,ser_2785,2010,106.58,Nacional
est_014,ser_2786,1996,35.34,Nacional
est_003,ser_2787,2000,99.37,Nacional
est_003,ser_2788,1998,11.88,Streaming exclusivo
est_023,ser_2789,2006,163.17,Nacional
est_015,ser_2790,2014,74.82,Streaming exclusivo
est_010,ser_2791,2014,33.27,Nacional
est_035,ser_2792,2000,172.29,Nacional
est_017,ser_2793,2017,12.71,Global
est_008,ser_2794,1998,21.54,Streaming exclusivo
est_001,ser_2795,2022,124.31,Regional
est_023,ser_2796,2012,182.25,Nacional
est_001,ser_2797,2018,182.01,Streaming exclusivo
est_023,ser_2798,1992,54.2,Global
est_029,ser_2799,2000,65.08,Global
est_022,ser_2800,2016,128.02,Streaming exclusivo
est_025,ser_2801,2002,121.13,Regional
est_003,ser_2802,2014,170.13,Global
est_002,ser_2803,2020,93.21,Regional
est_040,ser_2804,1994,6.81,Streaming exclusivo
est_020,ser_2805,2003,12.48,Global
est_011,ser_2806,2019,47.05,Streaming exclusivo
est_025,ser_2807,1997,190.95,Regional
est_038,ser_2808,2012,32.56,Regional
est_034,ser_2809,1993,36.16,Streaming exclusivo
est_016,ser_2810,2024,78.12,Global
est_032,ser_2811,2011,17.16,Streaming exclusivo
est_033,ser_2812,2005,115.0,Streaming exclusivo
est_023,ser_2813,2024,36.03,Global
est_020,ser_2814,1992,174.22,Nacional
est_028,ser_2815,2018,142.5,Streaming exclusivo
est_036,ser_2816,2018,145.77,Global
est_026,ser_2817,2003,18.56,Regional
est_026,ser_2818,2018,130.13,Streaming exclusivo
est_034,ser_2819,2022,198.12,Nacional
est_026,ser_2820,1994,89.02,Global
est_030,ser_2821,2013,31.67,Global
est_013,ser_2822,2024,130.41,Nacional
est_020,ser_2823,2017,133.2,Regional
est_013,ser_2824,1992,164.45,Streaming exclusivo
est_004,ser_2825,2018,95.54,Regional
est_021,ser_2826,2010,158.16,Nacional
est_012,ser_2827,2006,172.98,Nacional
est_014,ser_2828,2000,96.23,Nacional
est_029,ser_2829,2008,192.73,Streaming exclusivo
est_021,ser_2830,2004,106.0,Streaming exclusivo
est_001,ser_2831,2012,87.8,Regional
est_039,ser_2832,1994,16.46,Nacional
est_011,ser_2833,1999,12.64,Nacional
est_015,ser_2834,2013,98.8,Regional
est_024,ser_2835,1992,169.1,Streaming exclusivo
est_026,ser_2836,2015,152.53,Streaming exclusivo
est_025,ser_2837,1998,4.65,Streaming exclusivo
est_011,ser_2838,2006,126.12,Global
est_040,ser_2839,2024,109.67,Global
est_037,ser_2840,2024,101.17,Streaming exclusivo
est_009,ser_2841,1998,170.12,Global
est_028,ser_2842,2002,69.45,Streaming exclusivo
est_027,ser_2843,2000,101.73,Nacional
est_015,ser_2844,2007,170.11,Regional
est_029,ser_2845,2002,150.46,Global
est_007,ser_2846,2023,106.03,Global
est_001,ser_2847,2009,133.89,Streaming exclusivo
est_033,ser_2848,2006,15.57,Nacional
est_033,ser_2849,2011,146.1,Nacional
est_024,ser_2850,2021,165.75,Regional
est_015,ser_2851,2018,192.43,Streaming exclusivo
est_006,ser_2852,2014,127.37,Regional
est_003,ser_2853,2003,12.51,Regional
est_001,ser_2854,2022,36.69,Nacional
est_002,ser_2855,1997,196.98,Regional
est_030,ser_2856,1995,116.92,Streaming exclusivo
est_019,ser_2857,2006,127.26,Global
est_025,ser_2858,2006,187.88,Streaming exclusivo
est_007,ser_2859,2018,88.64,Streaming exclusivo
est_032,ser_2860,2011,16.43,Regional
est_023,ser_2861,2005,182.64,Regional
est_039,ser_2862,2016,43.21,Regional
est_019,ser_2863,1997,63.14,Streaming exclusivo
est_031,ser_2864,1992,29.27,Nacional
est_014,ser_2865,2023,69.57,Regional
est_034,ser_2866,2013,178.38,Regional
est_009,ser_2867,2007,47.68,Global
est_009,ser_2868,1991,159.09,Streaming exclusivo
est_037,ser_2869,1999,102.12,Nacional
est_027,ser_2870,1998,134.47,Nacional
est_028,ser_2871,2024,180.15,Nacional
est_040,ser_2872,2015,59.49,Streaming exclusivo
est_005,ser_2873,2016,51.38,Global
est_015,ser_2874,1999,181.6,Nacional
est_023,ser_2875,2005,123.16,Nacional
est_039,ser_2876,1993,189.12,Regional
est_012,ser_2877,2023,97.48,Regional
est_030,ser_2878,2024,23.48,Regional
est_040,ser_2879,1994,76.58,Nacional
est_003,ser_2880,2001,182.54,Nacional
est_022,ser_2881,1994,113.49,Nacional
est_017,ser_2882,2005,87.16,Streaming exclusivo
est_019,ser_2883,1990,112.99,Regional
est_006,ser_2884,1994,146.68,Nacional
est_037,ser_2885,1992,46.62,Nacional
est_030,ser_2886,2001,143.77,Streaming exclusivo
est_001,ser_2887,2013,29.05,Streaming exclusivo
est_013,ser_2888,2000,11.56,Regional
est_028,ser_2889,2011,140.96,Global
est_028,ser_2890,2003,19.98,Global
est_023,ser_2891,2006,106.26,Global
est_013,ser_2892,2022,191.31,Streaming exclusivo
est_038,ser_2893,1990,198.43,Regional
est_015,ser_2894,2013,6.48,Global
est_017,ser_2895,1992,46.19,Global
est_010,ser_2896,1995,193.29,Global
est_038,ser_2897,1991,5.31,Nacional
est_031,ser_2898,2021,146.08,Streaming exclusivo
est_002,ser_2899,1992,36.47,Streaming exclusivo
est_013,ser_2900,2018,70.5,Nacional
est_031,ser_2901,2024,151.5,Streaming exclusivo
est_030,ser_2902,2003,64.04,Global
est_014,ser_2903,2024,180.6,Streaming exclusivo
est_014,ser_2904,2012,132.4,Streaming exclusivo
est_009,ser_2905,2005,156.97,Regional
est_035,ser_2906,1998,156.6,Regional
est_004,ser_2907,2003,134.75,Nacional
est_028,ser_2908,2003,45.25,Global
est_017,ser_2909,2006,2.27,Nacional
est_021,ser_2910,2013,31.4,Regional
est_002,ser_2911,2014,126.34,Nacional
est_017,ser_2912,2003,19.68,Regional
est_007,ser_2913,2001,151.6,Nacional
est_023,ser_2914,1994,47.41,Regional
est_019,ser_2915,1990,97.2,Global
est_016,ser_2916,2016,190.22,Regional
est_006,ser_2917,2021,96.38,Streaming exclusivo
est_018,ser_2918,2012,21.38,Regional
est_012,ser_2919,2016,136.14,Streaming exclusivo
est_031,ser_2920,2006,181.69,Nacional
est_019,ser_2921,2014,106.55,Streaming exclusivo
est_021,ser_2922,2015,42.6,Nacional
est_002,ser_2923,2020,123.91,Global
est_001,ser_2924,1991,89.52,Streaming exclusivo
est_035,ser_2925,1990,19.75,Regional
est_031,ser_2926,2017,26.55,Regional
est_003,ser_2927,1995,97.56,Nacional
est_020,ser_2928,2004,119.53,Nacional
est_021,ser_2929,1992,11.39,Streaming exclusivo
est_011,ser_2930,2021,99.54,Nacional
est_030,ser_2931,2008,12.08,Regional
est_019,ser_2932,2003,6.14,Regional
est_020,ser_2933,2023,140.52,Regional
est_024,ser_2934,2020,42.5,Nacional
est_006,ser_2935,2000,42.96,Nacional
est_009,ser_2936,1999,189.11,Regional
est_006,ser_2937,2004,192.16,Streaming exclusivo
est_027,ser_2938,1993,170.74,Regional
est_016,ser_2939,2016,67.43,Streaming exclusivo
est_018,ser_2940,2011,102.7,Regional
est_030,ser_2941,2012,143.08,Nacional
est_006,ser_2942,2013,137.99,Streaming exclusivo
est_031,ser_2943,1991,85.46,Nacional
est_031,ser_2944,2018,128.8,Global
est_024,ser_2945,2016,102.5,Global
est_007,ser_2946,2012,193.81,Nacional
est_031,ser_2947,1997,98.08,Global
est_031,ser_2948,2012,13.68,Regional
est_030,ser_2949,2006,149.7,Global
est_019,ser_2950,2000,77.36,Nacional
est_033,ser_2951,2021,23.54,Global
est_006,ser_2952,1992,111.2,Streaming exclusivo
est_007,ser_2953,2017,124.81,Nacional
est_001,ser_2954,2010,108.1,Regional
est_002,ser_2955,2015,14.71,Nacional
est_027,ser_2956,1995,135.66,Nacional
est_039,ser_2957,2014,25.84,Streaming exclusivo
est_023,ser_2958,1997,156.22,Streaming exclusivo
est_004,ser_2959,2006,92.13,Streaming exclusivo
est_032,ser_2960,1994,63.01,Regional
est_020,ser_2961,1995,69.49,Global
est_007,ser_2962,1995,92.36,Streaming exclusivo
est_022,ser_2963,2017,180.92,Nacional
est_019,ser_2964,2020,133.77,Regional
est_025,ser_2965,2020,147.48,Nacional
est_029,ser_2966,2005,89.93,Streaming exclusivo
est_024,ser_2967,1991,53.75,Global
est_033,ser_2968,2011,45.53,Streaming exclusivo
est_039,ser_2969,2007,47.35,Regional
est_007,ser_2970,2016,171.15,Nacional
est_031,ser_2971,1993,136.57,Regional
est_034,ser_2972,2024,185.55,Regional
est_020,ser_2973,2015,59.67,Nacional
est_024,ser_2974,1998,72.28,Nacional
est_023,ser_2975,2005,87.97,Regional
est_035,ser_2976,2013,32.75,Nacional
est_002,ser_2977,2023,73.18,Nacional
est_001,ser_2978,2020,179.0,Streaming exclusivo
est_031,ser_2979,2004,50.22,Streaming exclusivo
est_015,ser_2980,2010,40.16,Streaming exclusivo
est_010,ser_2981,2024,18.68,Global
est_022,ser_2982,2000,75.32,Global
est_022,ser_2983,2009,42.41,Regional
est_017,ser_2984,2006,154.68,Regional
est_030,ser_2985,2007,5.3,Nacional
est_013,ser_2986,2002,135.07,Nacional
est_001,ser_2987,2009,66.19,Nacional
est_009,ser_2988,2016,65.95,Nacional
est_020,ser_2989,2020,111.85,Global
est_016,ser_2990,2001,67.92,Regional
est_027,ser_2991,2022,132.19,Nacional
est_027,ser_2992,2018,131.12,Nacional
est_010,ser_2993,2023,193.69,Nacional
est_004,ser_2994,2013,196.73,Global
est_026,ser_2995,2023,94.4,Nacional
est_004,ser_2996,1996,134.24,Global
est_030,ser_2997,2024,111.05,Streaming exclusivo
est_008,ser_2998,2006,17.81,Global
est_039,ser_2999,2002,130.86,Nacional
est_031,ser_3000,2007,4.42,Nacional
