usuario_id,serie_id,fechaAgregado,prioridad,notificaciones
usr_0401,ser_0572,2024-04-19,5,True
usr_0401,ser_2391,2024-07-02,5,False
usr_0401,ser_1235,2024-11-01,2,False
usr_0402,ser_0402,2024-03-17,4,False
usr_0402,ser_2473,2024-11-19,3,True
usr_0403,ser_2766,2024-12-27,3,False
usr_0403,ser_0308,2024-09-21,4,True
usr_0403,ser_2636,2024-07-19,2,False
usr_0404,ser_2995,2025-02-15,1,True
usr_0404,ser_2813,2024-12-24,4,False
usr_0404,ser_0051,2025-02-18,3,True
usr_0404,ser_0335,2024-01-29,2,True
usr_0404,ser_1231,2024-07-01,5,False
usr_0404,ser_1767,2025-03-07,1,False
usr_0404,ser_0190,2025-01-18,3,False
usr_0404,ser_1290,2025-04-27,2,True
usr_0404,ser_1470,2024-01-29,5,False
usr_0404,ser_0525,2024-10-28,3,False
usr_0405,ser_0560,2025-02-16,5,True
usr_0405,ser_0599,2024-12-22,2,False
usr_0405,ser_1538,2024-05-26,3,True
usr_0405,ser_1755,2024-01-03,2,True
usr_0405,ser_1164,2024-05-04,3,False
usr_0405,ser_1713,2024-06-01,4,True
usr_0406,ser_1539,2025-03-04,4,False
usr_0406,ser_0882,2025-04-02,1,True
usr_0406,ser_0865,2025-03-20,5,True
usr_0406,ser_1103,2024-07-30,5,True
usr_0407,ser_0901,2024-01-30,1,True
usr_0407,ser_2029,2024-09-16,2,True
usr_0407,ser_2438,2024-05-21,4,True
usr_0407,ser_1857,2024-06-20,4,False
usr_0407,ser_0633,2024-10-10,4,True
usr_0408,ser_1173,2024-12-24,3,False
usr_0408,ser_1693,2025-04-23,3,True
usr_0408,ser_0468,2025-03-17,4,True
usr_0408,ser_1927,2025-03-22,2,False
usr_0408,ser_0611,2024-12-16,2,False
usr_0409,ser_0784,2024-08-22,2,True
usr_0409,ser_1836,2024-12-10,3,True
usr_0409,ser_2389,2024-12-28,3,True
usr_0409,ser_1127,2024-11-22,2,True
usr_0409,ser_1247,2024-09-17,4,True
usr_0409,ser_2024,2024-10-11,3,True
usr_0409,ser_2876,2024-02-05,5,True
usr_0409,ser_1060,2024-05-27,5,False
usr_0409,ser_0213,2024-07-14,5,True
usr_0409,ser_1877,2024-02-23,5,False
usr_0410,ser_0182,2024-05-05,3,True
usr_0410,ser_1059,2024-12-10,1,True
usr_0410,ser_0968,2025-03-01,1,False
usr_0410,ser_0861,2024-02-03,1,False
usr_0410,ser_2901,2025-04-17,1,False
usr_0410,ser_0068,2024-08-17,2,True
usr_0410,ser_1280,2024-10-09,3,True
usr_0410,ser_2574,2025-03-20,3,True
usr_0410,ser_2115,2025-04-06,4,True
usr_0411,ser_2325,2024-07-17,5,True
usr_0411,ser_2840,2024-07-08,1,True
usr_0411,ser_0919,2024-04-01,5,True
usr_0411,ser_1304,2024-02-27,5,True
usr_0412,ser_0451,2024-09-03,3,True
usr_0412,ser_1134,2025-01-26,3,True
usr_0412,ser_0878,2024-01-23,2,False
usr_0412,ser_1027,2025-03-31,3,True
usr_0412,ser_0053,2024-11-01,1,True
usr_0412,ser_2995,2024-05-26,3,True
usr_0413,ser_0273,2024-06-24,4,False
usr_0413,ser_1333,2024-05-19,4,False
usr_0413,ser_0996,2024-07-26,2,True
usr_0413,ser_0858,2024-01-04,1,True
usr_0413,ser_1742,2024-12-13,1,True
usr_0413,ser_1011,2024-07-12,1,True
usr_0413,ser_0533,2024-04-15,2,True
usr_0413,ser_0268,2025-01-22,5,False
usr_0414,ser_2229,2024-08-11,4,False
usr_0414,ser_0864,2024-07-31,3,False
usr_0414,ser_2613,2024-08-22,2,True
usr_0414,ser_1283,2024-01-19,2,False
usr_0414,ser_2102,2024-01-19,4,False
usr_0414,ser_0195,2025-01-22,3,False
usr_0414,ser_1875,2024-04-01,4,False
usr_0414,ser_0470,2024-12-26,3,True
usr_0414,ser_2984,2024-04-22,5,False
usr_0414,ser_1919,2025-02-18,5,False
usr_0415,ser_2327,2024-12-04,1,False
usr_0415,ser_2108,2024-06-23,4,True
usr_0415,ser_1403,2025-03-01,3,False
usr_0416,ser_1177,2024-09-19,5,True
usr_0416,ser_1026,2025-03-18,5,False
usr_0416,ser_1761,2024-01-08,5,False
usr_0416,ser_1071,2024-07-25,5,True
usr_0416,ser_2370,2024-08-03,5,False
usr_0416,ser_1590,2024-12-19,2,True
usr_0417,ser_0867,2024-11-05,1,False
usr_0417,ser_1477,2024-12-06,2,True
usr_0418,ser_0495,2024-04-02,2,False
usr_0418,ser_2553,2024-07-25,4,False
usr_0418,ser_2249,2025-01-07,3,False
usr_0418,ser_2221,2024-01-04,3,False
usr_0418,ser_2233,2024-06-12,4,False
usr_0418,ser_2667,2024-07-31,1,False
usr_0418,ser_0068,2024-08-10,1,True
usr_0419,ser_1739,2024-08-15,2,True
usr_0419,ser_1330,2025-03-31,4,True
usr_0419,ser_0442,2024-04-09,1,False
usr_0419,ser_0723,2024-04-16,3,False
usr_0419,ser_1451,2025-02-22,5,False
usr_0420,ser_0425,2025-03-11,4,False
usr_0420,ser_1718,2024-10-28,4,False
usr_0420,ser_2403,2024-11-21,5,False
usr_0420,ser_2576,2024-10-06,2,False
usr_0420,ser_0890,2025-04-12,3,True
usr_0420,ser_2231,2025-03-29,1,True
usr_0420,ser_0664,2025-03-21,1,True
usr_0420,ser_0902,2024-07-04,3,True
usr_0421,ser_1740,2024-05-09,1,False
usr_0421,ser_1349,2024-04-26,2,True
usr_0421,ser_1298,2024-04-28,5,False
usr_0422,ser_1823,2024-02-29,2,True
usr_0422,ser_1671,2024-08-28,4,True
usr_0422,ser_1210,2024-11-29,2,False
usr_0423,ser_0844,2024-09-29,2,True
usr_0423,ser_2436,2024-02-25,5,True
usr_0423,ser_1276,2024-01-17,4,False
usr_0423,ser_2265,2024-03-27,1,True
usr_0424,ser_0618,2024-08-10,1,True
usr_0424,ser_2451,2024-01-01,4,False
usr_0424,ser_0309,2024-06-08,3,False
usr_0424,ser_2370,2024-11-07,3,False
usr_0424,ser_1764,2024-02-18,2,False
usr_0424,ser_2556,2025-02-08,4,True
usr_0425,ser_2419,2024-08-23,1,False
usr_0425,ser_0424,2024-08-12,2,True
usr_0425,ser_2950,2024-11-09,4,False
usr_0425,ser_2752,2024-09-26,3,False
usr_0425,ser_2493,2024-05-05,3,False
usr_0425,ser_2273,2024-10-28,2,True
usr_0425,ser_0109,2024-08-09,3,False
usr_0425,ser_2353,2024-07-05,1,False
usr_0426,ser_0183,2024-05-19,3,False
usr_0426,ser_0402,2024-02-12,2,True
usr_0426,ser_0054,2025-02-17,2,False
usr_0426,ser_2890,2024-07-21,1,True
usr_0427,ser_0772,2024-08-28,3,False
usr_0427,ser_0715,2024-04-04,3,False
usr_0427,ser_0211,2024-02-20,3,False
usr_0427,ser_2487,2024-05-21,4,False
usr_0427,ser_2094,2024-09-17,5,False
usr_0427,ser_2723,2024-02-19,1,False
usr_0428,ser_2744,2024-10-31,4,True
usr_0428,ser_0467,2024-01-25,1,True
usr_0428,ser_2422,2024-10-13,3,False
usr_0428,ser_1044,2024-06-30,5,False
usr_0428,ser_1179,2024-10-20,4,True
usr_0428,ser_1303,2024-03-25,1,True
usr_0428,ser_1274,2024-11-29,3,True
usr_0428,ser_1694,2025-01-22,1,True
usr_0429,ser_1354,2024-05-18,2,False
usr_0429,ser_2279,2025-01-22,5,True
usr_0429,ser_0592,2024-08-23,2,True
usr_0429,ser_2313,2024-06-22,2,False
usr_0429,ser_1950,2024-04-01,2,True
usr_0429,ser_1258,2024-03-23,4,False
usr_0429,ser_2676,2024-07-13,3,True
usr_0429,ser_0977,2024-04-15,1,True
usr_0430,ser_1248,2024-04-30,2,True
usr_0430,ser_1527,2024-01-29,3,False
usr_0431,ser_2046,2024-02-19,4,False
usr_0431,ser_2656,2024-11-11,5,True
usr_0432,ser_1207,2025-02-06,1,True
usr_0432,ser_2633,2024-05-17,1,True
usr_0432,ser_0456,2024-11-03,5,False
usr_0432,ser_1185,2024-09-12,1,True
usr_0432,ser_2253,2025-04-02,3,False
usr_0432,ser_2825,2024-05-07,4,False
usr_0432,ser_0108,2025-02-14,4,False
usr_0432,ser_1408,2025-04-11,2,False
usr_0432,ser_2686,2025-03-16,4,False
usr_0432,ser_0517,2024-05-23,3,True
usr_0433,ser_1894,2024-02-05,1,False
usr_0433,ser_2622,2024-01-30,1,True
usr_0433,ser_1093,2024-07-06,1,True
usr_0433,ser_0808,2024-09-01,1,False
usr_0433,ser_1580,2024-12-06,3,True
usr_0433,ser_0747,2024-12-25,3,False
usr_0434,ser_2745,2024-06-19,5,False
usr_0434,ser_0045,2024-07-29,3,False
usr_0434,ser_1095,2024-07-13,1,False
usr_0435,ser_1331,2024-07-18,5,False
usr_0435,ser_1421,2024-12-11,5,False
usr_0435,ser_1270,2024-07-11,3,True
usr_0435,ser_1272,2024-11-26,3,True
usr_0435,ser_0426,2024-05-17,3,False
usr_0435,ser_2681,2024-01-11,5,False
usr_0435,ser_0910,2024-06-07,3,True
usr_0435,ser_2796,2024-07-18,3,True
usr_0435,ser_0966,2024-09-02,3,False
usr_0435,ser_1545,2024-01-30,1,False
usr_0436,ser_0165,2025-03-11,3,False
usr_0436,ser_2052,2025-02-26,2,True
usr_0436,ser_1332,2024-01-09,1,False
usr_0436,ser_0491,2024-03-18,5,False
usr_0437,ser_2447,2024-03-31,2,True
usr_0437,ser_1387,2024-06-10,1,True
usr_0437,ser_1651,2024-03-13,4,True
usr_0437,ser_0969,2024-10-14,3,True
usr_0437,ser_1569,2025-02-07,1,True
usr_0437,ser_1129,2024-03-17,5,False
usr_0437,ser_0793,2025-02-14,2,False
usr_0437,ser_2744,2024-08-30,3,True
usr_0438,ser_2032,2025-01-23,3,False
usr_0438,ser_0148,2024-07-31,5,False
usr_0438,ser_2604,2024-10-27,2,False
usr_0438,ser_2452,2024-03-14,3,True
usr_0438,ser_2128,2025-02-11,5,False
usr_0438,ser_1080,2024-03-12,1,False
usr_0438,ser_1874,2024-09-19,4,True
usr_0438,ser_0899,2025-01-11,5,False
usr_0438,ser_0947,2024-07-25,3,True
usr_0439,ser_1648,2024-04-20,5,False
usr_0439,ser_2784,2025-02-01,3,True
usr_0440,ser_2461,2024-09-15,5,False
usr_0440,ser_1778,2024-06-02,3,False
usr_0440,ser_1327,2024-01-09,2,True
usr_0440,ser_0510,2024-03-17,2,False
usr_0440,ser_1176,2024-03-16,1,True
usr_0440,ser_2033,2024-01-03,1,False
usr_0440,ser_0497,2025-04-04,2,False
usr_0440,ser_2172,2024-05-22,1,True
usr_0441,ser_0087,2024-10-15,5,False
usr_0441,ser_0496,2024-10-25,5,True
usr_0441,ser_2038,2024-12-17,2,True
usr_0441,ser_0817,2024-12-10,2,False
usr_0441,ser_2896,2024-11-25,1,True
usr_0441,ser_1276,2024-11-19,2,True
usr_0441,ser_1591,2025-01-28,4,False
usr_0441,ser_1154,2024-01-21,1,True
usr_0441,ser_1906,2024-12-29,3,True
usr_0442,ser_0170,2024-09-04,4,False
usr_0442,ser_0855,2024-03-11,1,True
usr_0442,ser_1035,2024-08-17,2,True
usr_0442,ser_1973,2024-08-22,3,True
usr_0443,ser_0580,2025-03-25,2,False
usr_0443,ser_2260,2024-02-18,1,False
usr_0443,ser_0393,2024-02-26,5,False
usr_0443,ser_1579,2024-04-22,2,True
usr_0443,ser_2175,2024-04-11,5,True
usr_0443,ser_2491,2024-04-29,1,False
usr_0443,ser_1327,2025-02-08,2,True
usr_0444,ser_1735,2024-01-22,4,True
usr_0444,ser_1600,2024-03-18,5,False
usr_0444,ser_0607,2024-07-22,3,True
usr_0444,ser_2030,2024-05-15,3,True
usr_0444,ser_0707,2025-03-15,2,True
usr_0444,ser_2260,2024-05-08,4,True
usr_0444,ser_0771,2024-03-22,5,True
usr_0444,ser_1726,2025-04-06,1,True
usr_0445,ser_0862,2024-08-23,3,False
usr_0445,ser_0884,2024-07-01,4,True
usr_0446,ser_2739,2025-01-08,4,True
usr_0446,ser_2837,2024-12-25,3,False
usr_0446,ser_1849,2025-01-08,2,True
usr_0446,ser_2592,2024-09-14,3,True
usr_0446,ser_2669,2024-07-02,5,False
usr_0446,ser_0692,2024-02-26,1,False
usr_0446,ser_0246,2024-01-05,5,False
usr_0446,ser_2487,2024-04-25,1,True
usr_0447,ser_2091,2024-04-07,3,False
usr_0447,ser_1730,2025-02-03,4,True
usr_0447,ser_0234,2024-06-03,1,True
usr_0447,ser_2553,2025-02-09,5,True
usr_0447,ser_2863,2024-09-09,4,False
usr_0447,ser_0295,2024-06-18,5,False
usr_0447,ser_1409,2025-03-08,3,True
usr_0447,ser_0886,2024-12-29,4,False
usr_0447,ser_2643,2024-04-17,1,True
usr_0447,ser_1037,2024-07-04,3,False
usr_0448,ser_1008,2024-03-13,2,False
usr_0448,ser_0452,2024-04-17,5,True
usr_0448,ser_1764,2025-03-18,4,False
usr_0448,ser_1534,2024-11-02,5,False
usr_0449,ser_1421,2024-10-30,3,True
usr_0449,ser_0801,2024-04-26,4,False
usr_0449,ser_0357,2024-12-26,2,False
usr_0449,ser_0866,2024-08-26,2,True
usr_0449,ser_2738,2024-08-14,1,False
usr_0449,ser_0851,2024-02-13,4,False
usr_0449,ser_0816,2024-10-05,1,True
usr_0449,ser_1674,2024-10-10,3,False
usr_0449,ser_0812,2024-06-15,4,False
usr_0449,ser_1586,2024-06-09,2,True
usr_0450,ser_2705,2024-12-14,2,True
usr_0450,ser_2536,2024-04-01,4,True
usr_0450,ser_1221,2024-11-09,5,True
usr_0450,ser_1054,2024-12-08,3,False
usr_0450,ser_1527,2024-02-13,4,False
usr_0450,ser_2973,2025-04-15,3,False
usr_0450,ser_1570,2024-03-11,3,False
usr_0450,ser_0921,2025-03-08,5,True
usr_0450,ser_0297,2024-09-28,2,False
usr_0450,ser_1227,2024-05-25,2,True
usr_0451,ser_0156,2024-11-23,2,True
usr_0451,ser_1075,2024-12-13,5,True
usr_0451,ser_0960,2024-12-20,3,False
usr_0451,ser_1228,2024-11-14,1,False
usr_0451,ser_1695,2024-02-03,3,False
usr_0451,ser_2268,2024-04-26,2,True
usr_0451,ser_2293,2024-06-30,1,False
usr_0451,ser_1949,2024-03-30,2,True
usr_0451,ser_2544,2024-12-19,5,False
usr_0452,ser_2231,2024-12-01,2,False
usr_0452,ser_0677,2024-01-20,3,True
usr_0452,ser_1932,2024-10-06,5,False
usr_0453,ser_2733,2024-06-04,5,False
usr_0453,ser_0598,2024-08-29,2,False
usr_0453,ser_0517,2024-03-14,5,False
usr_0453,ser_0971,2024-10-30,5,True
usr_0453,ser_0205,2025-01-11,4,False
usr_0453,ser_2124,2024-03-29,5,False
usr_0453,ser_0337,2024-02-03,3,False
usr_0454,ser_1603,2025-01-11,2,True
usr_0454,ser_1836,2024-10-12,3,True
usr_0454,ser_2647,2024-03-13,5,True
usr_0454,ser_2231,2024-05-26,5,False
usr_0454,ser_2458,2024-05-21,3,True
usr_0454,ser_2276,2025-02-22,1,False
usr_0454,ser_2111,2025-03-16,4,True
usr_0454,ser_1891,2024-03-28,1,True
usr_0454,ser_1161,2024-09-28,2,False
usr_0454,ser_0714,2024-04-10,3,True
usr_0455,ser_1377,2024-04-12,3,False
usr_0455,ser_2360,2024-12-24,4,False
usr_0455,ser_2398,2024-05-14,5,True
usr_0455,ser_2361,2024-03-14,5,True
usr_0455,ser_2487,2025-01-26,3,False
usr_0456,ser_1608,2024-11-12,3,False
usr_0456,ser_1671,2024-10-19,1,True
usr_0456,ser_1592,2024-11-28,2,False
usr_0456,ser_0575,2024-05-26,1,True
usr_0456,ser_2075,2024-06-18,2,True
usr_0456,ser_2622,2025-02-05,1,True
usr_0457,ser_2112,2024-02-11,1,True
usr_0457,ser_1192,2024-05-04,3,True
usr_0457,ser_1180,2024-11-28,2,True
usr_0457,ser_1663,2024-09-02,2,True
usr_0457,ser_1931,2024-09-05,3,False
usr_0457,ser_1789,2025-01-05,4,True
usr_0458,ser_1985,2024-01-04,4,True
usr_0458,ser_2967,2024-03-06,4,False
usr_0458,ser_1874,2025-03-31,1,True
usr_0458,ser_1081,2024-02-20,3,False
usr_0458,ser_2341,2024-05-21,3,False
usr_0458,ser_1399,2025-04-07,4,False
usr_0459,ser_2402,2024-08-08,4,True
usr_0459,ser_2811,2024-02-15,1,True
usr_0459,ser_1688,2024-02-25,3,True
usr_0459,ser_1440,2024-05-29,2,False
usr_0459,ser_1288,2024-12-08,4,True
usr_0459,ser_0024,2024-03-13,3,False
usr_0459,ser_0363,2024-07-13,1,False
usr_0459,ser_2744,2024-07-10,3,True
usr_0459,ser_2119,2025-02-03,5,True
usr_0460,ser_0467,2025-03-14,1,False
usr_0460,ser_1207,2024-05-26,1,True
usr_0460,ser_1701,2024-01-05,3,True
usr_0460,ser_0394,2024-07-25,1,False
usr_0460,ser_0368,2024-01-04,5,True
usr_0460,ser_2552,2025-04-21,1,True
usr_0460,ser_2312,2024-05-11,3,False
usr_0461,ser_1162,2024-09-24,5,True
usr_0461,ser_2495,2025-01-17,4,False
usr_0461,ser_0967,2025-02-18,1,True
usr_0461,ser_1844,2024-10-18,3,False
usr_0461,ser_2630,2024-10-09,5,False
usr_0461,ser_1735,2024-11-28,1,True
usr_0461,ser_2184,2024-04-05,3,False
usr_0461,ser_2364,2025-04-15,4,True
usr_0462,ser_2348,2024-10-06,3,True
usr_0462,ser_2261,2024-01-11,2,False
usr_0462,ser_0767,2024-06-07,1,True
usr_0462,ser_1075,2025-01-31,3,False
usr_0462,ser_1150,2025-04-29,2,False
usr_0462,ser_0950,2025-01-25,2,True
usr_0463,ser_2261,2024-05-22,5,True
usr_0463,ser_2897,2024-06-26,2,True
usr_0463,ser_0400,2024-01-21,4,False
usr_0463,ser_0569,2024-11-08,2,False
usr_0463,ser_1366,2024-08-26,4,False
usr_0463,ser_1408,2024-11-23,5,False
usr_0463,ser_1891,2024-06-08,3,False
usr_0464,ser_1784,2025-01-15,5,True
usr_0464,ser_2807,2025-03-18,3,False
usr_0464,ser_2439,2025-01-12,2,False
usr_0465,ser_0779,2024-01-31,4,False
usr_0465,ser_1064,2024-10-31,5,True
usr_0465,ser_0125,2024-01-14,5,False
usr_0465,ser_1884,2025-01-18,2,True
usr_0465,ser_1165,2024-09-17,3,False
usr_0465,ser_2018,2024-05-14,5,True
usr_0465,ser_2148,2025-01-21,2,False
usr_0465,ser_1356,2025-03-22,2,False
usr_0465,ser_0575,2024-08-26,5,True
usr_0466,ser_1608,2025-02-07,2,True
usr_0466,ser_1012,2024-04-09,4,False
usr_0467,ser_0644,2024-01-23,3,True
usr_0467,ser_0683,2024-08-01,5,False
usr_0467,ser_0025,2024-12-14,2,False
usr_0467,ser_1856,2024-02-26,3,False
usr_0467,ser_1630,2025-04-25,1,True
usr_0468,ser_2558,2024-12-05,2,True
usr_0468,ser_0240,2024-04-28,4,True
usr_0468,ser_0757,2024-04-01,1,False
usr_0468,ser_0410,2024-10-27,5,False
usr_0469,ser_0605,2024-05-01,4,True
usr_0469,ser_0919,2024-05-19,2,True
usr_0469,ser_2766,2024-11-15,5,False
usr_0469,ser_1931,2025-03-17,2,False
usr_0469,ser_1077,2024-01-22,1,False
usr_0469,ser_1359,2024-12-10,4,True
usr_0469,ser_2364,2024-07-31,2,False
usr_0469,ser_1183,2024-05-31,5,False
usr_0469,ser_0465,2025-01-05,2,False
usr_0470,ser_0859,2024-03-25,2,True
usr_0470,ser_1059,2024-09-28,5,True
usr_0470,ser_2729,2025-01-05,4,True
usr_0470,ser_2848,2025-01-20,2,False
usr_0470,ser_2170,2024-01-01,5,False
usr_0470,ser_2738,2024-09-30,2,True
usr_0470,ser_1029,2024-06-12,3,True
usr_0470,ser_0890,2025-02-05,2,False
usr_0470,ser_1813,2025-03-28,4,True
usr_0470,ser_2297,2024-11-29,1,False
usr_0471,ser_2318,2024-02-14,1,False
usr_0471,ser_1193,2024-06-19,3,False
usr_0471,ser_1188,2024-04-19,5,True
usr_0471,ser_1094,2025-02-24,5,False
usr_0471,ser_1083,2025-04-07,2,False
usr_0471,ser_0052,2024-06-09,4,True
usr_0471,ser_2932,2024-09-15,2,False
usr_0472,ser_2186,2024-01-17,5,True
usr_0472,ser_2930,2024-04-19,2,False
usr_0472,ser_2276,2024-11-16,4,True
usr_0472,ser_0290,2024-06-12,2,True
usr_0472,ser_2817,2024-11-25,3,False
usr_0472,ser_2508,2024-04-06,1,True
usr_0472,ser_1539,2024-09-22,3,True
usr_0472,ser_2254,2024-11-12,5,False
usr_0472,ser_0773,2025-03-29,5,False
usr_0472,ser_0513,2024-03-26,4,False
usr_0473,ser_1287,2025-04-10,3,True
usr_0473,ser_1577,2024-06-09,3,False
usr_0473,ser_0788,2024-06-04,4,False
usr_0473,ser_2200,2025-02-26,1,False
usr_0473,ser_0971,2024-02-24,3,False
usr_0473,ser_2156,2024-05-18,2,False
usr_0473,ser_2332,2025-01-02,2,False
usr_0473,ser_0663,2025-01-03,2,False
usr_0474,ser_0903,2024-10-30,5,True
usr_0474,ser_2714,2024-12-11,1,False
usr_0474,ser_2233,2025-01-23,5,True
usr_0474,ser_1681,2024-05-25,1,False
usr_0474,ser_0270,2024-08-15,2,False
usr_0474,ser_0779,2024-07-15,1,True
usr_0474,ser_1411,2025-03-10,2,True
usr_0474,ser_0045,2025-01-26,4,False
usr_0475,ser_2178,2024-06-24,5,True
usr_0475,ser_1512,2025-04-04,3,True
usr_0476,ser_2260,2024-09-14,2,True
usr_0476,ser_0262,2024-12-20,3,False
usr_0476,ser_2086,2024-09-19,3,True
usr_0476,ser_1916,2024-03-20,2,True
usr_0476,ser_0819,2025-03-26,5,True
usr_0476,ser_1139,2024-07-28,5,True
usr_0476,ser_0046,2024-06-10,4,False
usr_0476,ser_2737,2024-02-09,4,False
usr_0476,ser_0277,2024-12-30,1,True
usr_0476,ser_0630,2024-04-28,3,False
usr_0477,ser_0758,2025-04-03,3,True
usr_0477,ser_0093,2024-07-17,5,False
usr_0477,ser_2484,2024-02-27,2,False
usr_0477,ser_0605,2024-02-01,5,True
usr_0477,ser_0217,2025-04-09,3,False
usr_0477,ser_1861,2024-06-04,5,False
usr_0477,ser_1392,2024-05-14,5,False
usr_0477,ser_2940,2024-04-07,1,True
usr_0478,ser_1784,2024-08-13,1,True
usr_0478,ser_1829,2024-05-28,2,False
usr_0478,ser_2148,2025-03-09,1,False
usr_0478,ser_2835,2024-06-20,2,True
usr_0478,ser_1727,2024-07-03,1,False
usr_0478,ser_1192,2024-11-12,5,False
usr_0478,ser_1258,2025-01-08,4,True
usr_0478,ser_1383,2025-04-29,2,True
usr_0478,ser_0967,2025-02-17,4,True
usr_0479,ser_1367,2024-08-07,2,False
usr_0479,ser_1528,2024-08-07,3,True
usr_0479,ser_0032,2024-10-25,5,True
usr_0480,ser_2276,2024-05-18,5,True
usr_0480,ser_1414,2024-09-18,4,True
usr_0480,ser_2504,2024-06-05,2,True
usr_0480,ser_0834,2024-12-08,4,True
usr_0480,ser_1042,2024-06-25,5,True
usr_0480,ser_1445,2024-04-24,5,True
usr_0480,ser_1910,2025-03-20,1,True
usr_0480,ser_0772,2024-01-11,4,True
usr_0480,ser_2415,2024-10-27,5,True
usr_0481,ser_1192,2024-03-12,4,True
usr_0481,ser_1968,2024-12-20,5,True
usr_0482,ser_2466,2025-01-03,2,False
usr_0482,ser_0505,2025-03-15,3,True
usr_0483,ser_2915,2024-12-30,1,False
usr_0483,ser_0265,2024-08-11,3,False
usr_0483,ser_1357,2024-05-08,5,False
usr_0483,ser_1185,2025-04-03,4,True
usr_0483,ser_1300,2024-07-31,4,False
usr_0483,ser_2119,2025-03-31,5,False
usr_0484,ser_1593,2024-11-28,3,False
usr_0484,ser_1477,2024-04-13,4,True
usr_0484,ser_2421,2025-03-23,2,True
usr_0484,ser_0724,2024-02-27,5,False
usr_0484,ser_2715,2024-07-29,3,True
usr_0484,ser_0848,2024-07-04,3,True
usr_0484,ser_0306,2024-07-12,1,True
usr_0484,ser_2550,2024-07-22,1,False
usr_0484,ser_2470,2024-04-15,1,True
usr_0485,ser_2715,2025-04-27,4,True
usr_0485,ser_2704,2024-07-23,5,True
usr_0485,ser_2133,2024-08-01,4,False
usr_0485,ser_0934,2024-04-29,3,True
usr_0485,ser_0320,2024-05-12,5,False
usr_0486,ser_1872,2025-03-19,2,True
usr_0486,ser_2673,2024-02-07,2,False
usr_0486,ser_0598,2024-09-25,5,True
usr_0486,ser_1774,2024-08-08,5,False
usr_0486,ser_0703,2024-10-06,1,True
usr_0486,ser_1050,2024-06-18,1,False
usr_0486,ser_2590,2024-09-11,1,False
usr_0486,ser_0709,2024-07-15,1,False
usr_0486,ser_2094,2024-04-23,3,False
usr_0487,ser_1716,2024-03-23,1,True
usr_0487,ser_1899,2025-01-28,3,False
usr_0487,ser_0177,2024-07-02,5,True
usr_0487,ser_0730,2024-06-04,5,False
usr_0487,ser_1809,2024-06-20,5,True
usr_0487,ser_1560,2024-02-05,5,True
usr_0488,ser_1492,2024-10-12,1,True
usr_0488,ser_2135,2024-04-25,5,True
usr_0488,ser_1452,2024-07-11,5,True
usr_0488,ser_0245,2024-07-17,5,True
usr_0488,ser_0039,2024-01-20,5,True
usr_0488,ser_1756,2025-03-25,3,True
usr_0488,ser_2928,2024-03-14,4,True
usr_0489,ser_0873,2024-01-28,4,True
usr_0489,ser_1493,2025-02-16,5,False
usr_0489,ser_2468,2025-04-13,5,True
usr_0489,ser_2268,2025-04-27,2,True
usr_0489,ser_0915,2024-08-12,2,True
usr_0489,ser_1455,2024-10-27,1,True
usr_0489,ser_1261,2024-05-13,1,False
usr_0489,ser_1332,2024-10-14,3,True
usr_0490,ser_0252,2024-02-18,5,False
usr_0490,ser_1906,2025-04-16,3,True
usr_0490,ser_1735,2024-05-04,2,True
usr_0490,ser_2281,2024-09-08,1,True
usr_0490,ser_1013,2024-01-04,2,True
usr_0490,ser_0187,2024-03-28,5,False
usr_0490,ser_0600,2024-07-23,2,True
usr_0490,ser_1325,2025-02-03,5,False
usr_0490,ser_1781,2024-12-31,3,False
usr_0491,ser_2027,2024-01-10,5,True
usr_0491,ser_0435,2024-12-08,5,True
usr_0491,ser_2986,2024-08-04,3,False
usr_0491,ser_0402,2024-08-04,4,False
usr_0491,ser_1072,2024-11-23,2,False
usr_0491,ser_1523,2024-02-20,3,True
usr_0491,ser_2050,2024-12-10,4,True
usr_0491,ser_1657,2025-03-30,1,False
usr_0491,ser_1826,2024-02-08,2,True
usr_0492,ser_0353,2024-02-01,5,True
usr_0492,ser_0983,2024-10-15,1,False
usr_0492,ser_0115,2025-03-30,4,False
usr_0492,ser_2974,2024-05-13,1,True
usr_0492,ser_2147,2024-01-06,5,False
usr_0492,ser_0975,2024-10-17,1,True
usr_0492,ser_1465,2024-09-18,3,False
usr_0493,ser_2795,2024-05-04,3,True
usr_0493,ser_1646,2024-06-13,1,True
usr_0493,ser_0607,2024-12-27,3,True
usr_0493,ser_0356,2024-02-15,1,False
usr_0493,ser_1039,2024-08-05,1,False
usr_0493,ser_1826,2025-03-18,1,False
usr_0493,ser_0827,2024-02-02,1,True
usr_0493,ser_2413,2025-01-27,1,True
usr_0494,ser_2183,2024-07-24,1,True
usr_0494,ser_2797,2024-05-21,1,False
usr_0494,ser_1926,2024-09-17,2,True
usr_0495,ser_0671,2025-02-10,2,True
usr_0495,ser_0395,2024-06-22,4,False
usr_0495,ser_1068,2024-12-28,4,False
usr_0495,ser_0275,2024-09-12,1,False
usr_0495,ser_2245,2024-08-28,5,False
usr_0495,ser_2719,2024-01-28,2,True
usr_0495,ser_2470,2025-01-20,3,True
usr_0495,ser_2373,2024-06-08,4,False
usr_0495,ser_2741,2025-01-02,1,True
usr_0496,ser_2432,2024-04-26,2,False
