id,titulo,sinopsis,anio,calificacion,numTemporadas,numEpisodios,estadoEmision,activa
ser_0261,Casa Mrs. Maisel,Una saga familiar que recorre generaciones y secretos.,2002,9.54,6,99,True,True
ser_0262,The Marvelous os,Acción sin tregua en una aventura llena de giros inesperados.,2019,6.38,6,144,False,True
ser_0263,Peaky Robot,Acción sin tregua en una aventura llena de giros inesperados.,2019,6.16,9,158,True,False
ser_0264,Outlander ession,Misterio y suspenso se entrelazan en esta serie cautivadora.,2017,8.07,2,28,True,True
ser_0265,Outside Lotus,Romance que desafía las convenciones sociales de la época.,1996,8.35,10,145,True,False
ser_0266,Shrinking Manor,Misterio y suspenso se entrelazan en esta serie cautivadora.,1992,8.94,4,63,False,False
ser_0267,Peaky Blinders,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2020,6.03,8,111,False,True
ser_0268,Bridgerton alorian,Misterio y suspenso se entrelazan en esta serie cautivadora.,2022,5.55,11,73,False,False
ser_0269,Beyond Vision,Acción sin tregua en una aventura llena de giros inesperados.,1990,4.19,1,45,False,True
ser_0270,El Detective,Una mirada profunda a la condición humana en tiempos difíciles.,2017,7.22,7,55,False,True
ser_0271,Found Eve,Acción sin tregua en una aventura llena de giros inesperados.,1998,9.67,3,109,False,True
ser_0272,What We alorian,"Drama intenso sobre familia, lealtad y traición.",1996,6.92,11,153,False,True
ser_0273,Crash Detective,Una mirada profunda a la condición humana en tiempos difíciles.,2010,4.54,1,117,True,True
ser_0274,Money of Cards,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2024,7.32,1,196,True,False
ser_0275,Through or,Una mirada profunda a la condición humana en tiempos difíciles.,2001,7.78,4,82,True,True
ser_0276,Outlander  Ted,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,4.48,3,166,True,True
ser_0277,Peaky hunter,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",1997,4.82,5,52,True,True
ser_0278,True os,Acción sin tregua en una aventura llena de giros inesperados.,1991,4.43,11,25,True,False
ser_0279,Outlander Game,"Drama intenso sobre familia, lealtad y traición.",2018,5.04,1,51,True,True
ser_0280,La or,Una saga familiar que recorre generaciones y secretos.,2020,7.48,1,46,False,True
ser_0281,Euphoria Tower,Investigación criminal que pone a prueba los límites de la justicia.,1991,4.13,9,200,True,True
ser_0282,The Witcher Saul,Una historia épica que cambia el destino de los protagonistas para siempre.,2003,5.9,4,27,True,True
ser_0283,The White k,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2002,6.02,9,172,False,False
ser_0284,The Sympathizer Eve,Acción sin tregua en una aventura llena de giros inesperados.,2022,9.35,5,50,True,True
ser_0285,Chernobyl Bad,"Drama intenso sobre familia, lealtad y traición.",2009,8.61,12,130,False,False
ser_0286,Only Murders Tower,Comedia que retrata la vida cotidiana con humor inteligente.,2007,7.61,10,104,False,True
ser_0287,Lost or,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2013,6.61,1,136,False,False
ser_0288,Across Chefs,Acción sin tregua en una aventura llena de giros inesperados.,2012,4.17,3,88,False,True
ser_0289,Vikings Vision,Una mirada profunda a la condición humana en tiempos difíciles.,1994,7.81,6,43,False,True
ser_0290,Dark Game,Comedia que retrata la vida cotidiana con humor inteligente.,1990,5.24,10,88,True,True
ser_0291,Downton ession,Investigación criminal que pone a prueba los límites de la justicia.,2003,5.26,9,77,True,False
ser_0292,What We Game,Una mirada profunda a la condición humana en tiempos difíciles.,2010,5.14,8,133,True,True
ser_0293,Hacks Saul,Romance que desafía las convenciones sociales de la época.,1997,4.99,6,157,False,True
ser_0294,Found  Materials,Una historia épica que cambia el destino de los protagonistas para siempre.,2008,7.73,10,7,False,True
ser_0295,The Boys Jones,Investigación criminal que pone a prueba los límites de la justicia.,1992,9.32,1,92,True,True
ser_0296,Hacks ia,Comedia que retrata la vida cotidiana con humor inteligente.,2007,8.37,7,26,False,False
ser_0297,Outside Heist,Misterio y suspenso se entrelazan en esta serie cautivadora.,2015,8.04,8,132,True,True
ser_0298,Above Bad,Una mirada profunda a la condición humana en tiempos difíciles.,1991,4.28,1,41,True,True
ser_0299,Foundation Thrones,Comedia que retrata la vida cotidiana con humor inteligente.,2002,8.73,9,7,True,True
ser_0300,Game of Saul,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,4.44,6,182,False,True
ser_0301,Foundation  Mirror,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2019,4.73,3,198,False,False
ser_0302,Slow Horses Chefs,Una saga familiar que recorre generaciones y secretos.,2005,6.77,8,77,False,False
ser_0303,The Bear Thrones,Misterio y suspenso se entrelazan en esta serie cautivadora.,2006,8.13,6,148,True,True
ser_0304,Black the Dragon,Una historia épica que cambia el destino de los protagonistas para siempre.,2021,5.23,11,61,False,False
ser_0305,Euphoria os,Comedia que retrata la vida cotidiana con humor inteligente.,1996,5.21,10,200,False,True
ser_0306,Big Dead,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2022,9.3,4,99,False,False
ser_0307,Above Profesor,Acción sin tregua en una aventura llena de giros inesperados.,2002,5.09,5,114,True,True
ser_0308,Found Bad,Romance que desafía las convenciones sociales de la época.,1999,9.08,12,34,True,True
ser_0309,Big Robot,Una historia épica que cambia el destino de los protagonistas para siempre.,2007,6.76,9,121,False,True
ser_0310,The Marvelous to Ashes,Comedia que retrata la vida cotidiana con humor inteligente.,1995,6.5,3,107,False,True
ser_0311,Breaking lock,Comedia que retrata la vida cotidiana con humor inteligente.,2007,4.57,11,103,False,True
ser_0312,Atlanta Robot,Investigación criminal que pone a prueba los límites de la justicia.,2007,7.52,9,116,True,True
ser_0313,Across Vision,Una mirada profunda a la condición humana en tiempos difíciles.,1997,4.67,1,153,False,True
ser_0314,The Crown Dynasty,Misterio y suspenso se entrelazan en esta serie cautivadora.,1996,5.31,10,185,False,False
ser_0315,The Bear Lasso,Una mirada profunda a la condición humana en tiempos difíciles.,2021,4.99,4,94,False,True
ser_0316,The Last Bad,Investigación criminal que pone a prueba los límites de la justicia.,2001,9.27,10,128,False,True
ser_0317,The Crown Detective,Comedia que retrata la vida cotidiana con humor inteligente.,2001,9.22,3,9,False,False
ser_0318,El  Materials,Misterio y suspenso se entrelazan en esta serie cautivadora.,2001,9.11,3,179,True,True
ser_0319,Fargo Manor,Romance que desafía las convenciones sociales de la época.,1990,9.06,8,34,True,True
ser_0320,Lost ession,Investigación criminal que pone a prueba los límites de la justicia.,2004,6.92,3,30,True,True
ser_0321,El lock,Comedia que retrata la vida cotidiana con humor inteligente.,2021,9.74,5,175,False,True
ser_0322,The Witcher hunter,Comedia que retrata la vida cotidiana con humor inteligente.,1990,5.75,6,138,False,True
ser_0323,Daisy Chefs,"Drama intenso sobre familia, lealtad y traición.",1991,9.68,4,174,True,True
ser_0324,The Sympathizer  Materials,Una saga familiar que recorre generaciones y secretos.,2005,8.3,7,98,True,True
ser_0325,Euphoria f,Misterio y suspenso se entrelazan en esta serie cautivadora.,1996,9.09,11,145,False,True
ser_0326,Beef or,Acción sin tregua en una aventura llena de giros inesperados.,2011,7.42,5,85,True,True
ser_0327,Dark Side Chefs,Una saga familiar que recorre generaciones y secretos.,2011,4.71,8,151,False,True
ser_0328,Peaky of Us,"Drama intenso sobre familia, lealtad y traición.",2021,6.7,3,139,False,True
ser_0329,Sherlock os,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2008,8.64,1,122,True,True
ser_0330,Killing Manor,Una historia épica que cambia el destino de los protagonistas para siempre.,1997,6.83,1,116,False,True
ser_0331,Breaking  Ted,Comedia que retrata la vida cotidiana con humor inteligente.,1998,9.1,9,176,True,True
ser_0332,Daisy Dead,Acción sin tregua en una aventura llena de giros inesperados.,2002,7.39,2,80,True,True
ser_0333,Fargo or,Acción sin tregua en una aventura llena de giros inesperados.,2005,6.45,2,72,False,True
ser_0334,Ted  Town,Comedia que retrata la vida cotidiana con humor inteligente.,2017,8.67,3,180,True,True
ser_0335,The Mandalorian Lotus,Misterio y suspenso se entrelazan en esta serie cautivadora.,2002,5.77,5,151,False,True
ser_0336,Outlander Eve,"Drama intenso sobre familia, lealtad y traición.",1996,7.05,12,86,False,False
ser_0337,Vikings Eve,Acción sin tregua en una aventura llena de giros inesperados.,2019,9.58,8,13,True,False
ser_0338,Westworld  Mirror,Una mirada profunda a la condición humana en tiempos difíciles.,2009,7.37,6,38,False,True
ser_0339,Chernobyl  Mirror,Una historia épica que cambia el destino de los protagonistas para siempre.,2015,6.68,9,123,True,True
ser_0340,Better Call Lasso,Comedia que retrata la vida cotidiana con humor inteligente.,1996,7.45,5,150,False,True
ser_0341,Better Call Saul,Una historia épica que cambia el destino de los protagonistas para siempre.,2022,8.07,9,42,False,True
ser_0342,The Bear Dead,Misterio y suspenso se entrelazan en esta serie cautivadora.,2009,8.17,1,130,True,True
ser_0343,The Crown of Us,Una saga familiar que recorre generaciones y secretos.,1999,9.1,9,30,True,True
ser_0344,Mr. k,Investigación criminal que pone a prueba los límites de la justicia.,1991,6.57,1,37,False,False
ser_0345,True Detective Robot,Investigación criminal que pone a prueba los límites de la justicia.,2005,5.51,10,180,False,True
ser_0346,What We Dead,"Drama intenso sobre familia, lealtad y traición.",1991,4.82,12,174,True,True
ser_0347,The Diplomat Dynasty,Romance que desafía las convenciones sociales de la época.,2002,6.79,5,176,True,False
ser_0348,Bridgerton Lasso,Acción sin tregua en una aventura llena de giros inesperados.,2015,8.05,2,124,False,False
ser_0349,Loki  Materials,Romance que desafía las convenciones sociales de la época.,2008,4.7,7,8,False,True
ser_0350,Across of Cards,Una historia épica que cambia el destino de los protagonistas para siempre.,2018,9.27,6,41,False,False
ser_0351,The White of Us,Comedia que retrata la vida cotidiana con humor inteligente.,2000,6.9,9,59,False,False
ser_0352,The Diplomat the Dragon,"Drama intenso sobre familia, lealtad y traición.",2001,6.04,12,150,False,False
ser_0353,Within ia,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2015,9.31,11,129,False,False
ser_0354,Inside Robot,Investigación criminal que pone a prueba los límites de la justicia.,2022,5.5,12,88,False,False
ser_0355,The Crown Things,"Drama intenso sobre familia, lealtad y traición.",1991,5.34,11,33,False,False
ser_0356,Narcos alorian,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2005,9.22,3,192,False,False
ser_0357,The Crown Heist,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2006,4.22,12,24,False,True
ser_0358,Inside  Materials,Comedia que retrata la vida cotidiana con humor inteligente.,2001,4.62,8,102,True,True
ser_0359,Yellowjackets  Ted,Romance que desafía las convenciones sociales de la época.,2021,7.94,4,57,True,False
ser_0360,Pachinko Blinders,Una saga familiar que recorre generaciones y secretos.,1995,4.14,11,30,True,True
ser_0361,The Witcher Lotus,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2024,5.98,11,192,False,True
ser_0362,Wednesday  Town,Investigación criminal que pone a prueba los límites de la justicia.,2020,6.04,10,149,True,True
ser_0363,Reservation Eve,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2014,7.3,3,138,False,True
ser_0364,Andor Heist,Comedia que retrata la vida cotidiana con humor inteligente.,2024,4.13,5,70,False,True
ser_0365,Killing the Dragon,Una saga familiar que recorre generaciones y secretos.,2024,5.4,9,162,False,False
ser_0366,Above Heist,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2024,7.38,5,173,True,True
ser_0367,La Lotus,Una mirada profunda a la condición humana en tiempos difíciles.,2006,5.94,1,41,True,True
ser_0368,Within Heist,Romance que desafía las convenciones sociales de la época.,2005,4.42,10,162,True,True
ser_0369,Black Lotus,Investigación criminal que pone a prueba los límites de la justicia.,1995,6.78,3,75,True,True
ser_0370,House of os,Una mirada profunda a la condición humana en tiempos difíciles.,2022,7.77,7,128,False,True
ser_0371,Stranger Heist,Una mirada profunda a la condición humana en tiempos difíciles.,1991,7.1,7,180,True,False
ser_0372,Breaking f,"Drama intenso sobre familia, lealtad y traición.",2014,6.49,7,146,True,True
ser_0373,Reservation Saul,Comedia que retrata la vida cotidiana con humor inteligente.,2013,5.12,7,20,True,True
ser_0374,Westworld Manor,Una mirada profunda a la condición humana en tiempos difíciles.,1990,6.4,9,151,True,True
ser_0375,Fallout Heist,Una historia épica que cambia el destino de los protagonistas para siempre.,1994,4.73,3,78,True,True
ser_0376,Casa Tower,Misterio y suspenso se entrelazan en esta serie cautivadora.,2005,4.75,7,128,True,True
ser_0377,Black  Ted,Una mirada profunda a la condición humana en tiempos difíciles.,2024,6.87,12,97,True,False
ser_0378,Sherlock lout,Una mirada profunda a la condición humana en tiempos difíciles.,2008,7.06,5,87,True,True
ser_0379,Casa Lotus,Misterio y suspenso se entrelazan en esta serie cautivadora.,2021,4.45,3,139,True,True
ser_0380,Crash Mrs. Maisel,Comedia que retrata la vida cotidiana con humor inteligente.,1997,8.2,3,15,True,False
ser_0381,Among hunter,Una historia épica que cambia el destino de los protagonistas para siempre.,1997,6.89,1,75,False,False
ser_0382,Sherlock Thrones,Misterio y suspenso se entrelazan en esta serie cautivadora.,1993,8.96,7,132,True,False
ser_0383,Downton lock,Una mirada profunda a la condición humana en tiempos difíciles.,1992,5.19,3,174,False,True
ser_0384,Casa  Materials,Misterio y suspenso se entrelazan en esta serie cautivadora.,2011,8.7,10,61,True,True
ser_0385,Only Murders Heist,Investigación criminal que pone a prueba los límites de la justicia.,1996,6.25,12,179,False,False
ser_0386,Only Murders  Town,Misterio y suspenso se entrelazan en esta serie cautivadora.,2023,4.94,7,125,True,True
ser_0387,Dark Lasso,"En un mundo donde las reglas se rompen, surgen héroes inesperados.",2007,9.79,9,81,False,False
ser_0388,House of of Cards,Comedia que retrata la vida cotidiana con humor inteligente.,2007,5.56,5,173,True,True
ser_0389,Mindhunter  Town,Misterio y suspenso se entrelazan en esta serie cautivadora.,2010,8.92,8,124,True,False
ser_0390,Dark hunter,Comedia que retrata la vida cotidiana con humor inteligente.,1992,6.79,9,61,False,True
ser_0391,Dark Side Thrones,Una saga familiar que recorre generaciones y secretos.,2007,7.2,2,118,True,True
ser_0392,The White  Ted,"Drama intenso sobre familia, lealtad y traición.",2021,5.32,3,43,True,True
